label,cityLabel,countryLabel
2014年冬季奧林匹克運動會英國代表團,Great Britain at the 2014 Winter Olympics,United Kingdom
2014年冬季奧林匹克運動會日本代表團,Japan at the 2014 Winter Olympics,Japan
2014年冬季奧林匹克運動會奧地利代表團,Austria at the 2014 Winter Olympics,Austria
2014年冬季奧林匹克運動會斯洛伐克代表團,Slovakia at the 2014 Winter Olympics,Slovakia
1924年夏季奧林匹克運動會英國代表團,Great Britain at the 1924 Summer Olympics,France
2012年夏季奧林匹克運動會羅馬尼亞代表團,Romania at the 2012 Summer Olympics,Romania
2014年冬季奧林匹克運動會丹麥代表團,Denmark at the 2014 Winter Olympics,Denmark
2014年冬季奧林匹克運動會保加利亞代表團,Bulgaria at the 2014 Winter Olympics,Bulgaria
2014年冬季奧林匹克運動會維京群島代表團,Virgin Islands at the 2014 Winter Olympics,United States of America
1984年冬季奧林匹克運動會中華台北代表團,Chinese Taipei at the 1984 Winter Olympics,Bosnia and Herzegovina
2014年冬季奧林匹克運動會拉脫維亞代表團,Latvia at the 2014 Winter Olympics,Latvia
2014年冬季奧林匹克運動會波士尼亞赫塞哥維納代表團,Bosnia and Herzegovina at the 2014 Winter Olympics,Bosnia and Herzegovina
2012年夏季奧林匹克運動會印度尼西亞代表團,Indonesia at the 2012 Summer Olympics,United Kingdom
1968年夏季奥林匹克运动会苏里南代表团,Suriname at the 1968 Summer Olympics,Suriname
2014年冬季奧林匹克運動會瑞士代表團,Switzerland at the 2014 Winter Olympics,Switzerland
2008年夏季奥林匹克运动会以色列代表团,Israel at the 2008 Summer Olympics,Israel
2014年冬季奧林匹克運動會開曼群島代表團,Cayman Islands at the 2014 Winter Olympics,United Kingdom
2008年夏季奥林匹克运动会布基纳法索代表团,Burkina Faso at the 2008 Summer Olympics,Burkina Faso
2014年冬季奧林匹克運動會烏克蘭代表團,Ukraine at the 2014 Winter Olympics,Ukraine
2014年冬季奧林匹克運動會安道爾代表團,Andorra at the 2014 Winter Olympics,Andorra
2014年冬季奧林匹克運動會比利時代表團,Belgium at the 2014 Winter Olympics,Belgium
2014年冬季奧林匹克運動會法國代表團,France at the 2014 Winter Olympics,France
2014年冬季奧林匹克運動會亞塞拜然代表團,Azerbaijan at the 2014 Winter Olympics,Azerbaijan
2014年冬季奧林匹克運動會摩洛哥代表團,Morocco at the 2014 Winter Olympics,Morocco
媒體股權集中,concentration of media ownership,Belgium
2014年冬季奧林匹克運動會白俄羅斯代表團,Belarus at the 2014 Winter Olympics,Belarus
1968年冬季奥林匹克运动会苏联代表团,Soviet Union at the 1968 Winter Olympics,France
1964年冬季奥林匹克运动会苏联代表团,Soviet Union at the 1964 Winter Olympics,Soviet Union
2014年冬季奧林匹克運動會捷克代表團,Czech Republic at the 2014 Winter Olympics,Czech Republic
世贸中心的建造,Construction of the World Trade Center,United States of America
2014年冬季奧林匹克運動會克羅埃西亞代表團,Croatia at the 2014 Winter Olympics,Croatia
2014年冬季奧林匹克運動會澳大利亞代表團,Australia at the 2014 Winter Olympics,Australia
2014年冬季奥林匹克运动会阿尔巴尼亚代表团,Albania at the 2014 Winter Olympics,Albania
2012年夏季奧林匹克運動會丹麥代表團,Denmark at the 2012 Summer Olympics,Denmark
