label,cityLabel,countryLabel
倫敦塔地鐵,Tower Subway,United Kingdom
沙木拉达隧道,Q11140089,People's Republic of China
黄沙溪隧道,Q11177828,People's Republic of China
大學線,University Link Tunnel,United States of America
內山隧道,Q11394008,Japan
八箇峠隧道,Q11391720,Japan
尖山隧道及沙田嶺隧道,Eagle's Nest and Sha Tin Heights Tunnels,People's Republic of China
吉普隧道,Q15812327,Germany
沃平隧道,Wapping Tunnel,United Kingdom
边关地道遗址,Q2497778,People's Republic of China
新青山隧道,Q11504292,Japan
榛名隧道,Q11541885,Japan
石部隧道,Q11587225,Japan
如意坊隧道,Q23623689,People's Republic of China
惠那山隧道,Q11492437,Japan
東側Access,East Side Access,United States of America
索巴克隧道,Ryfast,Norway
南風隧道,Nam Fung Tunnel,People's Republic of China
第二航路隧道,Q11602330,Japan
关角隧道,New Guanjiao Tunnel,People's Republic of China
藍田站後備行車隧道,Lam Tin Station Reserve Road Tunnel,People's Republic of China
香港第五條過海鐵路,The fifth cross-harbour railway in Hong Kong,People's Republic of China
底特律-溫莎隧道,Detroit–Windsor Tunnel,Canada
纠支地道,Củ Chi tunnels,Vietnam
羽田隧道,Q11610280,Japan
臨海隧道,Q11612542,Japan
山手隧道,Yamate Tunnel,Japan
關門鐵道隧道,Kanmon Railway Tunnel,Japan
上中路隧道,Shangzhong Road Tunnel,People's Republic of China
武汉长江隧道,Wuhan Yangtze River Tunnel,People's Republic of China
小馬隧道,Q24255140,Taiwan
北京地下城,Underground City,People's Republic of China
底特律-溫莎隧道,Detroit–Windsor Tunnel,United States of America
大欖隧道 (西鐵綫),Tai Lam Tunnel,People's Republic of China
南京长江隧道,Nanjing Yangtze Tunnel,People's Republic of China
丹那隧道,Tanna Tunnel,Japan
德龍滕湖隧道,Q2059692,Netherlands
日落隧道,Sunset Tunnel,United States of America
普拉布奇隧道,Plabutsch Tunnel,Austria
香港第一條過海鐵路,Q10566413,People's Republic of China
圆梁山隧道,Q9683002,People's Republic of China
關口計畫,Gateway Project,United States of America
大老山隧道,Tate's Cairn Tunnel,People's Republic of China
美因茨山隧道,Q15833385,Germany
布倫納基線隧道,Brenner Base Tunnel,Austria
國王道電車隧道,Kingsway tramway subway,United Kingdom
海河东路隧道,Q11150922,People's Republic of China
龙耀路隧道,Q11181711,People's Republic of China
祁连山2号隧道,Q17040082,People's Republic of China
老关角隧道,Q17019802,People's Republic of China
西山隧道,Q16928937,People's Republic of China
大沼隧道,Q11437114,Japan
柏林南北隧道,Berlin Nord-Süd Tunnel,Germany
關門隧道,Kanmon Tunnel,Japan
南吕梁山隧道,South Lüliangshan Tunnel,People's Republic of China
常洪隧道,Q11060436,People's Republic of China
中山隧道 (上越新幹線),Q17226481,Japan
第1上野隧道,Q17224102,Japan
阿尔贝格铁路隧道,Arlberg Railway Tunnel,Austria
圣哥达隧道,Gotthard Tunnel,Switzerland
白山隧道,Mont Blanc Tunnel,France
白山隧道,Mont Blanc Tunnel,Italy
關門隧道 (國道2號),Kanmon Roadway Tunnel,Japan
岩手一戶隧道,Iwate-Ichinohe Tunnel,Japan
林场隧道,Q11105804,People's Republic of China
梧桐山隧道,Q11115685,People's Republic of China
頸城隧道,Q11664977,Japan
甬舟高速公路,G9211 Ningbo–Zhoushan Expressway,People's Republic of China
斯德哥爾摩城市線,Stockholm City Line,Sweden
大瑶山隧道,Dayaoshan Tunnel,People's Republic of China
新建路隧道,Q11082730,People's Republic of China
风火山隧道,Fenghuoshan Tunnel,People's Republic of China
狮子洋隧道,Shiziyang Tunnel,People's Republic of China
洛达尔隧道,Lærdal Tunnel,Norway
乌碑石隧道,Q19855341,People's Republic of China
尤溪隧道,Q19855643,People's Republic of China
祁连山1号隧道,Q17029363,People's Republic of China
兴安岭隧道,Q17498751,People's Republic of China
盆因拉隧道,Q17500105,People's Republic of China
鍋立山隧道,Nabetachiyama Tunnel,Japan
林堡隧道,Q1825389,Germany
科斯特巴赫隧道,Q1794750,Germany
武夷山隧道,Q19855936,People's Republic of China
直布羅陀海峽通道,Strait of Gibraltar crossing,Spain
洲头咀隧道,Q18882619,People's Republic of China
尼德恩豪森隧道,Q1300635,Germany
喬治·馬西隧道,George Massey Tunnel,Canada
羅克斯基隧道,Roki Tunnel,Russia
马尔马拉铁路,Marmaray,Turkey
比约维卡隧道,Bjørvika Tunnel,Norway
羅克斯基隧道,Roki Tunnel,Soviet Union
中天山隧道,Q17014896,People's Republic of China
燕山隧道,Q17036091,People's Republic of China
瓜达拉马隧道,Guadarrama Tunnel,Spain
雜司谷隧道,Q11659384,Japan
八甲田隧道,Hakkōda Tunnel,Japan
伊德斯泰因隧道,Q1337646,Germany
獅子山隧道,Lion Rock Tunnel,People's Republic of China
松山隧道,Q11104385,People's Republic of China
巴斯箐隧道,Q11059158,People's Republic of China
延安东路隧道,Q11064945,People's Republic of China
羅克斯基隧道,Roki Tunnel,South Ossetia-Alania
德恩巴赫隧道,Q1200290,Germany
考格山隧道,Korgfjell Tunnel,Norway
海湾隧道,Transbay Tube,United States of America
凤凰山隧道,Fenghuangshan Tunnel,People's Republic of China
多摩川隧道,Q11430735,Japan
鼓山隧道,Q11179999,People's Republic of China
清华园隧道,Q25462610,People's Republic of China
聖哥達鐵路隧道,Gotthard Base Tunnel,Switzerland
高雄港過港隧道,Q15909133,Taiwan
淘金山隧道,Q19856008,People's Republic of China
秦岭终南山公路隧道,Zhongnanshan Tunnel,People's Republic of China
青岛胶州湾隧道,Qingdao Jiaozhou Bay tunnel,People's Republic of China
海雲隧道,Hai Van Tunnel,Vietnam
60街隧道,60th Street Tunnel,United States of America
艾希海德隧道,Q1301909,Germany
打浦路隧道,Dapu Road Tunnel,People's Republic of China
莫法特隧道,Moffat Tunnel,United States of America
居德旺恩隧道,Gudvanga Tunnel,Norway
梅利山隧道,Park Avenue Tunnel,United States of America
军都山隧道,Jundushan Tunnel,People's Republic of China
昆仑山隧道,Q4247350,People's Republic of China
總谷隧道,Q11607712,Japan
谷津隧道,Q11633017,Japan
關電隧道,Q11656499,Japan
鳥越隧道,Q11675135,Japan
石家庄隧道,Shijiazhuang Tunnel,People's Republic of China
河岸街地下道,Strand Underpass,United Kingdom
大贝尔特桥,Great Belt Bridge,Denmark
彩虹岭隧道,Q19852551,People's Republic of China
青云山隧道,Q19856420,People's Republic of China
都市西供水隧道,MetroWest Water Supply Tunnel,United States of America
乌鞘岭特长隧道,Wushaoling Tunnel,People's Republic of China
重庆八一隧道,Q4460563,People's Republic of China
君特沙伊德隧道,Q1326543,Germany
吉沃希嘎隧道,Q18111058,People's Republic of China
紀見隧道,Kimi Tunnel,Japan
聖哥達隧道,Gotthard Road Tunnel,Switzerland
白令海峽通道,Bering Strait crossing,Russia
赤倉隧道,Akakura Tunnel,Japan
氹仔隧道,Q18654147,People's Republic of China
白令海峽通道,Bering Strait crossing,United States of America
甘姆奇克隧道,Qamchiq Tunnel,Uzbekistan
區域中心連通鐵路,Access to the Region's Core,United States of America
登斯梅隧道,Dunsmuir Tunnel,Canada
波波隧道,Paw Paw Tunnel,United States of America
斯塔姆哈姆隧道,Q1459422,Germany
大圍隧道,Tai Wai Tunnel,People's Republic of China
武汉地铁7号线过江隧道,Q24836268,People's Republic of China
年嘉湖隧道,Q11061421,People's Republic of China
津湾张自忠路隧道,Q11146470,People's Republic of China
大连路隧道,Q10938179,People's Republic of China
勒奇山隧道,Lötschberg Tunnel,Switzerland
人民路隧道,Q10883601,People's Republic of China
辛普朗隧道,Simplon Tunnel,Switzerland
马尾隧道,Q10566606,People's Republic of China
南湖路湘江隧道,Q10908587,People's Republic of China
雪峰山隧道,Q17500806,People's Republic of China
中央大道海河隧道,Q10875066,People's Republic of China
勒奇山基底隧道,Lötschberg Base Tunnel,Switzerland
仰口隧道,Q10884531,People's Republic of China
外环隧道,Q10932373,People's Republic of China
五爱隧道,Q10881979,People's Republic of China
复兴东路隧道,Q10931713,People's Republic of China
伊滕巴赫隧道,Q1675315,Germany
斯特拉霍夫隧道,Strahov tunnel,Czech Republic
虹梅南路隧道,Q15942937,People's Republic of China
西藏南路隧道,Q15924913,People's Republic of China
军工路隧道,Jungong Road Tunnel,People's Republic of China
长湘高速龙洞隧道,Q16077888,People's Republic of China
高黎贡山隧道,Q17035846,People's Republic of China
新喀斯喀特隧道,Cascade Tunnel,United States of America
翔安隧道,Q15944564,People's Republic of China
营盘路湘江隧道,Q15931215,People's Republic of China
板樟山隧道,Banzhangshan Tunnel,People's Republic of China
萊比錫城市隧道,Leipzig City Tunnel,Germany
南北聯絡線,North–South connection,Belgium
赫塔海底隧道,Helsinki to Tallinn Tunnel,Finland
独松树梁子隧道,Q15911338,People's Republic of China
甬江水底隧道,Q15904186,People's Republic of China
长江西路隧道,Q15931256,People's Republic of China
翔殷路隧道,Q16690111,People's Republic of China
五经路隧道,Q10882079,People's Republic of China
斯泰根隧道,Q15891842,Norway
湘江路浏阳河隧道,Q15921966,People's Republic of China
玄武湖隧道,Q15900896,People's Republic of China
天际岭隧道,Q10940824,People's Republic of China
九澳隧道,Q16926367,People's Republic of China
西青道下沉隧道,Q16928945,People's Republic of China
雅克夏雪山隧道,Q17010635,People's Republic of China
外滩隧道,Bund Tunnel,People's Republic of China
真武山隧道,Q17011623,People's Republic of China
东纵快速路隧道,Q10870863,People's Republic of China
公平路隧道,Q10892898,People's Republic of China
嵩山隧道,Q17006406,People's Republic of China
凉风坳隧道 (攀枝花),Q10895868,People's Republic of China
周家嘴路隧道,Q10920403,People's Republic of China
西山隧道,Q17163842,People's Republic of China
