label,cityLabel,countryLabel
迪士尼加州冒險樂園,Disney California Adventure,United States of America
五稜郭,Goryōkaku,Japan
上野公園,Ueno  Imperial Grant Park,Japan
西斯米吉烏花園,Cișmigiu Gardens,Romania
龙头山公园,Yongdusan Park,South Korea
瓦金基公园,Łazienki Park,Poland
海柏公園,High Park,Canada
大蒂尔加滕公园,Großer Tiergarten,Germany
弗鲁格纳公园,Frogner Park,Norway
中山公園,Zhongshan Park,People's Republic of China
北杜伊斯堡景观公园,Landschaftspark Duisburg-Nord,Germany
八大处,Badachu,People's Republic of China
鹅岭公园,Eling Park,People's Republic of China
乍都節公園,Chatuchak Park,Thailand
布鲁塞尔公园,Brussels Park,Belgium
凤凰公园,Phoenix Park,Ireland
麦克阿瑟公园,MacArthur Park,United States of America
彩虹室內主題樂園,Sanrio Puroland,Japan
悉尼月亮公园,Luna Park Sydney,Australia
皇家花园,Royal Garden of Prague Castle,Czech Republic
香港迪士尼樂園,Hong Kong Disneyland,People's Republic of China
溫布頓公地,Wimbledon Common,United Kingdom
六旗大美國樂園,Six Flags Great America,United States of America
白子鳩水上公園,Shirakobato Aquatic Park,Japan
柑橘园,Q3364190,France
武吉巴督市鎮公園,Bukit Batok Town Park,Singapore
水分公園,Miwakare Park,Japan
蒂沃尼遊樂園,Gröna Lund,Sweden
荔園,Lai Chi Kok Amusement Park,People's Republic of China
大美洲主題公園,California's Great America,United States of America
鶴舞公園,Tsuruma Park,Japan
六旗美國樂園,Six Flags America,United States of America
新奧爾良四旗公園,Six Flags New Orleans,United States of America
长隆海洋王国,Chime-Long Ocean Kingdom,People's Republic of China
青衣海濱公園,Tsing Yi Promenade,People's Republic of China
延和公園,Q10289044,Taiwan
華盛頓公園 (芝加哥),Washington Park,United States of America
萱沙炎公園,Siam Park City,Thailand
讀賣樂園,Yomiuri Land,Japan
青衣公園,Tsing Yi Park,People's Republic of China
仙泉旅遊公園,Suối Tiên Amusement Park,Vietnam
瀧之城,Taki-no-jō Castle,Japan
北大嶼郊野公園,Lantau North Country Park,People's Republic of China
海之中道海濱公園,Uminonakamichi Seaside Park,Japan
奧爾頓塔,Alton Towers,United Kingdom
員林運動公園,Q9647720,Taiwan
黑池遊樂海灘,Blackpool Pleasure Beach,United Kingdom
科罗缅斯克,Kolomenskoye,Russia
牧野紀念庭園,Makino Memorial Garden,Japan
遮打花園,Chater Garden,People's Republic of China
夢幻樂園 (曼谷),Dream World,Thailand
苍鹭湖,Q3364350,France
琴彈公園,Kotohiki Park,Japan
大通走廊,Chase Promenade,United States of America
拉法耶特广场 (新奥尔良),Lafayette Square,United States of America
兵庫縣立但馬牧場公園,Q11392939,Japan
佩勒姆灣公園,Pelham Bay Park,United States of America
乐天世界,Lotte World,South Korea
好時樂園,Hersheypark,United States of America
哈瑟尔特日本庭园,Q3004879,Belgium
凱旋青年公園,Kaeson Youth Park,North Korea
林納瑪奇樂園,Linnanmäki,Finland
妙高戶隱連山國立公園,Myōkō-Togakushi Renzan National Park,Japan
劍湖山世界,Janfusun Fancyworld,Taiwan
府中之森公園,Q11486010,Japan
六旗肯塔基王國,Kentucky Kingdom,United States of America
名城公園,Meijō Park,Japan
萬景臺遊戲場,Mangyongdae Funfair,North Korea
高森湧水隧道公園,Takamori Spring Tunnel Park,Japan
傑·普利茲克露天音樂廳,Jay Pritzker Pavilion,United States of America
杜伯斯公園,Duboce Park,United States of America
六旗發現王國樂園,Six Flags Discovery Kingdom,United States of America
淺間山公園,Q11557459,Japan
新宿中央公園,Shinjuku Central Park,Japan
阿斯特里克斯公園,Parc Astérix,France
馬來西亞樂高樂園,Legoland Malaysia,Malaysia
聖安東尼奧海上世界,SeaWorld San Antonio,United States of America
宮下町,Miyashita Park,Japan
趣伏里自由樂園,Tivoli Friheden,Denmark
巴甫洛夫斯克公园,Pavlovsk Park,Russia
好萊塢環球影城,Universal Studios Hollywood,United States of America
兵庫縣立赤穗海濱公園,Hyōgo prefectural Akō Seaside Park,Japan
船橋安徒生公園,Funabashi Andersen Park,Japan
迪士尼颱風湖,Disney's Typhoon Lagoon,United States of America
成田市櫻之山,Narita Sakura no yama,Japan
美心洋人街,Foreigners' Street,People's Republic of China
芝公園,Shiba Park,Japan
趣伏里公园,Tivoli Gardens,Denmark
温莎大公园,Windsor Great Park,United Kingdom
巴根遊樂園,Dyrehavsbakken,Denmark
舍人公園,Toneri-kōen,Japan
絲木園,Silwood Park,United Kingdom
馬灣公園,Ma Wan Park,People's Republic of China
六旗大冒险乐园,Six Flags Great Adventure,United States of America
一乘谷朝倉氏遺蹟,Ichijōdani Asakura Family Historic Ruins,Japan
梅小路公園,Umekōji Park,Japan
豬名川溪谷縣立自然公園,Inagawa Keikoku Prefectural Natural Park,Japan
奧頻海瑪公園,Oppenheimer Park,Canada
艾夫特琳,Efteling,Netherlands
傑克遜公園,Jackson Park,United States of America
久斯夏天樂園,Djurs Summer Park,Denmark
武藏野之森公園,Q11546385,Japan
兵庫縣立淡路島公園,Q11393056,Japan
北總花之丘公園,Q11403940,Japan
川崎市立夢見崎動物公園,Q11431697,Japan
瀧野鈴蘭丘陵公園,Takino Suzuran Hillside National Government Park,Japan
爱宝乐园,Everland Resort,South Korea
溫莎樂高樂園渡假區,Legoland Windsor,United Kingdom
大濱海岸 (洲本市),Q11437424,Japan
小野市立向日葵之丘公園,Q11464065,Japan
舊川故鄉公園,Q11511044,Japan
大學公園,Oxford University Parks,United Kingdom
阿尔坎塔拉圣伯多禄花园,Q6672039,Portugal
六旗德州樂園,Six Flags Over Texas,United States of America
砧公園,Kinuta Park,Japan
六旗聖路易樂園,Six Flags St. Louis,United States of America
豐島園,Toshimaen,Japan
鷺山紀念公園,Q20044501,Japan
锦江乐园,Jinjiang Action Park,People's Republic of China
國家首都展覽館,Commonwealth Park,Australia
孔塔德公园,Q3364343,France
哥伦比亚公园,"Columbia Park, Torrance, California",United States of America
Ja：常磐公園,Tokiwa Park,Japan
宜野灣海濱公園,Ginowan Seaside Park,Japan
山陰海岸地理公園,San'in Kaigan Geopark,Japan
索普主題樂園,Thorpe Park,United Kingdom
舊芝離宮恩賜庭園,Kyu Shiba Rikyu Garden,Japan
加勒比海灣,Caribbean Bay,South Korea
太空世界,Space World,Japan
加州樂高樂園度假區,Legoland California,United States of America
巴黎迪士尼樂園,Disneyland Park,France
埼玉縣兒童動物自然公園,Q11266568,Japan
約德爾之森,Q11262664,Japan
高爾基公園 (莫斯科),Gorky Park,Russia
凡尼爾公園,Vanier Park,Canada
愛・地球博紀念公園,Q11493428,Japan
一個公園,Orange County Great Park,United States of America
迪士尼樂園,Disneyland,United States of America
兵庫縣立三木山森林公園,Q11392916,Japan
兵庫縣立播磨中央公園,Q11393011,Japan
會之川親水公園,Q11381177,Japan
千葉市昭和之森公園,Q11406004,Japan
巴黎迪士尼樂園度假區,Disneyland Paris,France
輪舞樂園,La Ronde,Canada
西公園 (馬德里),Parque del Oeste,Spain
古河總合公園,Q11411392,Japan
哲学家小径 (多伦多),Philosopher's Walk,Canada
翠安農公園,Parque Trianon,Brazil
平和公園,Heiwa Park,Japan
長江公園,Cheung Kong Park,People's Republic of China
迷你明迪,Q1936832,Netherlands
上海迪士尼度假區,Shanghai Disney Resort,People's Republic of China
東京都立狹山自然公園,Sayama Prefectural Natural Park,Japan
朝日丘公園,Q11517431,Japan
武藏野公園,Q11546393,Japan
熊谷運動文化公園,Q11568696,Japan
比隆樂高樂園渡假區,Legoland Billund,Denmark
馬瑞納格林公園,Marina Green,United States of America
幸福之村,Village of Happiness KOBE,Japan
維多利亞堤岸花園,Victoria Embankment Gardens,United Kingdom
Playland遊樂場,Playland,Canada
圓山公園,Maruyama Park (Sapporo City),Japan
普拉特遊樂園,Wurstelprater,Austria
蒙扎公园,Monza Park,Italy
瑞尼爾山國家公園,Mount Rainier National Park,United States of America
勞勃·愛德華·李紀念公園,Robert E. Lee Memorial Park,United States of America
夢幻世界遊樂園,Dreamworld,Australia
母親牧場,Mother Farm,Japan
基奈峽灣國家公園,Kenai Fjords National Park,United States of America
科伯克谷國家公園,Kobuk Valley National Park,United States of America
拉森火山國家公園,Lassen Volcanic National Park,United States of America
西奥多·羅斯福國家公園,Theodore Roosevelt National Park,United States of America
新加坡環球影城,Universal Studios Singapore,Singapore
長島溫泉樂園,Nagashima Spa Land,Japan
北區公園,North District Park,People's Republic of China
冒險大世界,Adventure World,Japan
東京SUMMERLAND,Tokyo Summerland,Japan
六旗白水樂園,Six Flags White Water,United States of America
仙納度國家公園,Shenandoah National Park,United States of America
死亡谷國家公園,Death Valley National Park,United States of America
火山口湖國家公園,Crater Lake National Park,United States of America
冰川灣國家公園,Glacier Bay National Park and Preserve,United States of America
東京迪士尼海洋,Tokyo DisneySea,Japan
北极门国家公园和保护区,Gates of the Arctic National Park and Preserve,United States of America
海勒卡拉國家公園,Haleakalā National Park,United States of America
優勝美地國家公園,Yosemite National Park,United States of America
大蒂頓國家公園,Grand Teton National Park,United States of America
六旗魔法山,Six Flags Magic Mountain,United States of America
克拉克湖國家公園和自然保護區,Lake Clark National Park and Preserve,United States of America
冒險島樂園,Islands of Adventure,United States of America
華特迪士尼影城,Walt Disney Studios Park,France
紀念碑花園,Q15954961,People's Republic of China
佛羅里達環球影城,Universal Studios Florida,United States of America
風穴國家公園,Wind Cave National Park,United States of America
黃石國家公園,Yellowstone National Park,United States of America
安省遊樂宮,Ontario Place,Canada
東北紐西蘭村,Q11272918,Japan
弗蘭格爾－聖伊萊亞斯國家公園,Wrangell–St. Elias National Park and Preserve,United States of America
冰川國家公園,Glacier National Park,United States of America
美屬薩摩亞國家公園,National Park of American Samoa,United States of America
員林公園,Q17023466,Taiwan
海龟国家公园,Dry Tortugas National Park,United States of America
樵夫國家公園,Voyageurs National Park,United States of America
卡尔斯巴德洞窟国家公园,Carlsbad Caverns National Park,United States of America
大沼澤地國家公園,Everglades National Park,United States of America
女王草坪,Queen's Lawn,United Kingdom
二一九公园,Q28417556,People's Republic of China
芝麻廣場,Sesame Place,United States of America
康加里国家公园,Congaree National Park,United States of America
皇家島國家公園,Isle Royale National Park,United States of America
国营昭和纪念公园,Showa Memorial Park,Japan
大理石村鎖心城堡,Q11437813,Japan
瓜達洛普山國家公園,Guadalupe Mountains National Park,United States of America
恶地国家公园,Badlands National Park,United States of America
甘尼逊黑峡谷国家公园,Black Canyon of the Gunnison National Park,United States of America
橫濱宇宙樂園,Yokohama Cosmo World,Japan
富士急高原樂園,Fuji-Q Highland,Japan
馬德羅丹,Madurodam,Netherlands
奧林匹克國家公園,Olympic National Park,United States of America
香港海洋公園,Ocean Park Hong Kong,People's Republic of China
艾波卡特,Epcot,United States of America
綠丘公園 (帶廣市),Midorigaoka Park (Obihiro City),Japan
上海迪士尼樂園,Shanghai Disneyland Park,People's Republic of China
魯尼恩峽谷公園,Runyon Canyon Park,United States of America
麥塞特,Mudchute,United Kingdom
Kidzania東京,Kidzania Tokyo,Japan
東京JoyPolis,Joypolis,Japan
調色盤城,Palette town,Japan
日本環球影城,Universal Studios Japan,Japan
六旗新英格蘭樂園,Six Flags New England,United States of America
洛磯山國家公園,Rocky Mountain National Park,United States of America
迪士尼動物王國,Disney's Animal Kingdom,United States of America
黑川清流公園,Q11678248,Japan
南京町,Kobe Chinatown,Japan
橫濱八景島海洋公園,Yokohama Hakkeijima Sea Paradise,Japan
浅草花屋敷,Hanayashiki,Japan
六旗德州慶典樂園,Six Flags Fiesta Texas,United States of America
八仙海岸,Formosa Fun Coast,Taiwan
萬博樂園,Expoland,Japan
杭州乐园,Q11102395,People's Republic of China
東方樂園,Q11103446,People's Republic of China
埃爾芬 (荷蘭),Archeon,Netherlands
上海欢乐谷,Happy Valley Shanghai,People's Republic of China
掛川花鳥園,Q11498237,Japan
利瑟貝里,Liseberg,Sweden
殿谷戶庭園,Tonogayato Garden,Japan
江刺藤原之鄉,Q11260958,Japan
比斯坎國家公園,Biscayne National Park,United States of America
尖頂國家公園,Pinnacles National Park,United States of America
約書亞樹國家公園,Joshua Tree National Park,United States of America
橫網町公園,Yokoamicho Park,Japan
大煙山國家公園,Great Smoky Mountains National Park,United States of America
未來世界動感樂園,Futuroscope,France
石化林國家公園,Petrified Forest National Park,United States of America
埼玉古墳公園,Q17224997,Japan
拱門國家公園,Arches National Park,United States of America
梅萨维德国家公园,Mesa Verde National Park,United States of America
青山公園,Aoyama Park,Japan
鳴門公園,Naruto park,Japan
酒酒井總合公園,Q11643985,Japan
大彎曲國家公園,Big Bend National Park,United States of America
十勝生態公園,Tokachi Ecology Park,Japan
世界之窗 (长沙),Window of the World,People's Republic of China
博比賈阿蘭德,Bobbejaanland,Belgium
北喀斯喀特国家公园,North Cascades National Park,United States of America
大盆地國家公園,Great Basin National Park,United States of America
温泉国家公园,Hot Springs National Park,United States of America
迪士尼荷里活影城,Disney's Hollywood Studios,United States of America
太平洋公園,Pacific Park,United States of America
伊勢－安土桃山文化村,Ise Azuchi Momoyama Culture Village,Japan
世界大观,Grand World Scenic Park,People's Republic of China
猛犸洞国家公园,Mammoth Cave National Park,United States of America
奧蘭多海上世界,SeaWorld Orlando,United States of America
阿科底亞國家公園,Acadia National Park,United States of America
美洲杉國家公園,Sequoia National Park,United States of America
布萊頓碼頭,Brighton Pier,United Kingdom
東京迪士尼樂園,Tokyo Disneyland,Japan
巨人柱國家公園,Saguaro National Park,United States of America
椿山莊,Chinzan-so Garden,Japan
圆顶礁国家公园,Capitol Reef National Park,United States of America
墨爾本月亮公園,Luna Park,Australia
法國火山公園,Vulcania,France
峽谷地國家公園,Canyonlands National Park,United States of America
花园桥,Garden Bridge,United Kingdom
維爾京群島國家公園,Virgin Islands National Park,United Kingdom
库雅荷加谷国家公园,Cuyahoga Valley National Park,United States of America
海峡群岛国家公园,Channel Islands National Park,United States of America
彰化公園,Q15923686,Taiwan
洛克威遊樂場,Rockaways' Playland,United States of America
里滕豪斯广场,Rittenhouse Square,United States of America
豪斯登堡,Huis Ten Bosch,Japan
聖漢薩根公園,St. Hanshaugen Park,Norway
亚洲沃德兰游乐园,Wonderland Amusement Park,People's Republic of China
申利廣場,Schenley Plaza,United States of America
大逃亡樂園,Great Escape,United States of America
維爾京群島國家公園,Virgin Islands National Park,United States of America
六旗喬治亞樂園,Six Flags Over Georgia,United States of America
神奇王國,Magic Kingdom,United States of America
神奇岛,Isla Mágica,Spain
東京德國村,Tokyo doitsu mura,Japan
十勝之丘公園,Q21653723,Japan
国王峡谷国家公园,Kings Canyon National Park,United States of America
上野德國文化村,Ueno German Culture Village,Japan
卡特邁國家公園和自然保護區,Katmai National Park and Preserve,United States of America
大沙丘国家公园,Great Sand Dunes National Park and Preserve,United States of America
立山黑部地質公園,Q18337254,Japan
北京环球影城,Universal Studios Beijing,People's Republic of China
東映太秦映畫村,Toei Kyoto Studio Park,Japan
漢堡瓦登海國家公園,Hamburg Wadden Sea National Park,Germany
薩克森瑞士國家公園,Saxon Switzerland National Park,Germany
志摩西班牙村,Q16669013,Japan
孔吉利奧國家公園,Conguillío National Park,Chile
日光江戶村,Edo Wonderland Nikko Edomura,Japan
戈龍戈薩國家公園,Gorongosa National Park,Mozambique
聖羅克花園,Q16508359,Canada
薄扶林郊野公園,Pok Fu Lam Country Park,People's Republic of China
亚瑟隘口国家公园,Arthur's Pass National Park,New Zealand
阿爾利國家公園,Arli National Park,Burkina Faso
基代波河谷國家公園,Kidepo Valley National Park,Uganda
卜公花園,"Blake Garden, Hong Kong",People's Republic of China
大潭郊野公園,Tai Tam Country Park,People's Republic of China
奧蒂什國家公園,Otishi National Park,Peru
隆斯達爾-維斯登國家公園,Lomsdal–Visten National Park,Norway
奧蘭卡國家公園,Oulanka National Park,Finland
大峽谷國家公園,Grand Canyon National Park,United States of America
月出山國立公園,Wolchulsan National Park,South Korea
阿魯沙國家公園,Arusha National Park,Tanzania
亚历杭德罗·德洪堡国家公园,Alejandro de Humboldt National Park,Cuba
泰德峰,Teide,Spain
长风公园,Changfeng Park,People's Republic of China
湖畔花園,Q16868485,People's Republic of China
潮阳林园,Q16868487,People's Republic of China
绮园,Q16868510,People's Republic of China
盛园,Q16868498,People's Republic of China
智異山國立公園,Jirisan National Park,South Korea
南大嶼郊野公園,Lantau South Country Park,People's Republic of China
姆加新加大猩猩國家公園,Mgahinga Gorilla National Park,Uganda
西波美拉尼亞潟湖地區國家公園,Western Pomerania Lagoon Area National Park,Germany
姆鲁山国家公园,Gunung Mulu National Park,Malaysia
元朗公園,Yuen Long Park,People's Republic of China
下卡薩芒斯國家公園,Basse Casamance National Park,Senegal
印洲塘海岸公園,Yan Chau Tong Marine Park,People's Republic of China
新民街东花园,Q16868478,People's Republic of China
糧船灣特別地區,Q16868504,People's Republic of China
翊园,Q16868513,People's Republic of China
鉴园,Q16868539,People's Republic of China
闸北公园,Q16868452,People's Republic of China
何賢公園,Comendador Ho Yin Garden,People's Republic of China
賽馬會德華公園,Tsuen Wan Jockey Club Tak Wah Park,People's Republic of China
默奇森瀑布國家公園,Murchison Falls National Park,Uganda
迪納利國家公園和保留區,Denali National Park and Preserve,United States of America
亞納查加-切米連國家公園,Yanachaga–Chemillén National Park,Peru
黃泥涌水塘公園,Wong Nai Chung Reservoir Park,People's Republic of China
泰德國家公園,Teide National Park,Spain
北漢山國立公園,Bukhansan National Park,South Korea
城門郊野公園,Shing Mun Country Park,People's Republic of China
斯卡萬和羅特達倫國家公園,Skarvan and Roltdalen National Park,Norway
瑞士国家公园,Swiss National Park,Switzerland
花墟公園,Fa Hui Park,People's Republic of China
塞赫拉巴泰貝國家公園,Sehlabathebe National Park,Lesotho
朱贾国家鸟类保护区,Djoudj National Bird Sanctuary,Senegal
巴華亞-索尼尼國家公園,Bahuaja-Sonene National Park,Peru
滨江森林公园,Binjiang Forest Park,People's Republic of China
基巴萊國家公園,Kibale National Park,Uganda
帕伦克,Palenque,Mexico
墾丁國家公園,Kenting National Park,Taiwan
下奧得河河谷國家公園,Lower Oder Valley National Park,Germany
米利茨國家公園,Müritz National Park,Germany
貝希特斯加登國家公園,Berchtesgaden National Park,Germany
巴伐利亞森林國家公園,Bavarian Forest National Park,Germany
西貢東郊野公園,Sai Kung East Country Park,People's Republic of China
西貢海濱公園,Q16868531,People's Republic of China
吉隆坡城中城公園,KLCC Park,Malaysia
螺絲山公園,Garden of Montanha Russa,People's Republic of China
尼奥科罗-科巴国家公园,Niokolo-Koba National Park,Senegal
加貝內羅斯國家公園,Cabañeros National Park,Spain
九龍灣公園,Kowloon Bay Park,People's Republic of China
歐羅巴山國家公園,Picos de Europa National Park,Spain
苏珊·伦格伦体育公园,parc omnisports Suzanne-Lenglen,France
香港仔郊野公園,Aberdeen Country Park,People's Republic of China
天津水上公园,Tianjin Water Park,People's Republic of China
雪嶽山國立公園,Seoraksan National Park,South Korea
复兴公园,Fuxing Park,People's Republic of China
塞姆利基國家公園,Semuliki National Park,Uganda
東梅古道,Q16868480,People's Republic of China
重庆林园,Q16868536,People's Republic of China
大埔海濱公園,Tai Po Waterfront Park,People's Republic of China
林村郊野公園,Lam Tsuen Country Park,People's Republic of China
曼努埃爾安東尼奧國家公園,Manuel Antonio National Park,Costa Rica
福爾格國家公園,Folgefonna National Park,Norway
科莫多国家公园,Komodo National Park,Indonesia
神戶市立農業公園,Q11590095,Japan
廷戈瑪麗亞國家公園,Tingo Maria National Park,Peru
太魯閣國家公園,Taroko National Park,Taiwan
雪霸國家公園,Shei-Pa National Park,Taiwan
亞斯蒙德國家公園,Jasmund National Park,Germany
清水灣郊野公園,Clear Water Bay Country Park,People's Republic of China
阿莫塔佩山脈國家公園,Amotape Hills National Park,Peru
白鴿巢公園,Camoes Garden,People's Republic of China
辛格韦德利,Þingvellir,Iceland
榮科達爾國家公園,Junkerdal National Park,Norway
鲁文佐里山国家公园,Rwenzori Mountains National Park,Uganda
九龍仔公園,Kowloon Tsai Park,People's Republic of China
羅夢湖和朝塞斯山國家公園,Loch Lomond and The Trossachs National Park,United Kingdom
东单公园,Dongdan Gongyuan,People's Republic of China
Lakewoods Garden姬春之里,Q17214706,Japan
加拉巴戈斯國家公園,Galápagos National Park,Ecuador
埃爾貢山國家公園,Mount Elgon National Park,Uganda
布恩迪难以穿越的国家公园,Bwindi Impenetrable National Park,Uganda
日光猿軍團,Q11504889,Japan
萨卢姆三角洲国家公园,Saloum Delta National Park,Senegal
徐家汇公园,Xujiahui Park,People's Republic of China
司洛特司克格恩,Slottsskogen,Sweden
中國香港世界地質公園,Hong Kong Global Geopark of China,People's Republic of China
錫安國家公園,Zion National Park,United States of America
西貢西郊野公園,Sai Kung West Country Park,People's Republic of China
西貢西郊野公園（灣仔擴建部份）,Sai Kung West Country Park (Wan Tsai Extension),People's Republic of China
塔克西姆盖齐公园,Taksim Gezi Park,Turkey
姆布羅湖國家公園,Lake Mburo National Park,Uganda
瓦斯卡兰国家公园,Huascarán National Park,Peru
東京MEATREA,Q11524428,Japan
淡路世界公園,Q11559800,Japan
笔架山公园,Q15898034,People's Republic of China
玉渊潭公园,Yuyuan Tan Gongyuan,People's Republic of China
香港仔海濱公園,Aberdeen Promenade,People's Republic of China
龙潭西湖公园,Longtan Xihu Gongyuan,People's Republic of China
普利特维采湖群国家公园,Plitvice Lakes National Park,Croatia
普达措国家公园,Pudacuo National Park,People's Republic of China
彭福公園,Penfold Park,People's Republic of China
阿比赛欧河国家公园,Rio Abiseo National Park,Peru
阿卡蓋拉國家公園,Akagera National Park,Rwanda
中山紀念公園,Sun Yat Sen Memorial Park,People's Republic of China
夏威夷火山國家公園,Hawaiʻi Volcanoes National Park,United States of America
紅木國家公園,Redwood National and State Parks,United States of America
馬努國家公園,Manú National Park,Peru
硫磺山要塞国家公园,Brimstone Hill Fortress National Park,Saint Kitts and Nevis
格倫威,Glenveagh National Park,Ireland
本溪水洞,Benxi Shuidong National Park,People's Republic of China
科納提國家公園,National Park Kornati,Croatia
布萊斯峽谷國家公園,Bryce Canyon National Park,United States of America
