label,cityLabel,countryLabel
維多利亞博物館,Museum Victoria,Australia
班·施瓦茨,Museum of the Portuguese Language,Brazil
金斯基宫,Kinsky Palace,Czech Republic
加达涅博物馆,Musée Gadagne,France
安妮女王夏宫,Letohrádek královny Anny,Czech Republic
革命博物馆,Museum of the Revolution,Cuba
博伊曼斯·范伯宁恩美术馆,Museum Boijmans Van Beuningen,Netherlands
皇家砲兵博物館,Firepower – The Royal Artillery Museum,United Kingdom
同性戀博物館,Schwules Museum,Germany
绿穹珍宝馆,Grünes Gewölbe,Germany
维也纳博物馆区,Museumsquartier,Austria
艺术史博物馆,Kunsthistorisches Museum,Austria
克拉斯諾亞爾斯克人文博物館,Q653691,Russia
圣索菲亚大教堂,Hagia Sophia,Turkey
國立電影博物館,National Museum of Cinema,Italy
紐倫堡交通博物館,Nuremberg Transport Museum,Germany
海明威紀念博物館,Ernest Hemingway House,United States of America
孔茨民俗露天博物馆,Roscheider Hof Open Air Museum,Germany
德国主教座堂,Neue Kirche,Germany
阿富汗博物館,Afghan Museum,Germany
圣殿堂,House of the Temple,United States of America
蘇黎世中心圖書館,Zentralbibliothek Zürich,Switzerland
巴赫奇萨赖汗宫,Bakhchisaray Palace,Ukraine
曼海姆宮,Mannheim Palace,Germany
霍尔斯滕门,Holstentor,Germany
冰島陰莖博物館,Icelandic Phallological Museum,Iceland
遠東博物館,Museums of the Far East,Belgium
舊金山探索館,Exploratorium,United States of America
聯邦德國歷史博物館,Haus der Geschichte,Germany
偽滿皇宮博物院,Imperial Palace of Manchukuo,People's Republic of China
特洛伊宫堡,Troja Palace,Czech Republic
鲁本斯故居,Rubenshuis,Belgium
普朗坦-莫雷图斯博物馆,Museum Plantin-Moretus,Belgium
Bunkamura,Bunkamura,Japan
哈萨克斯坦中央国家博物馆,Central State Museum of Kazakhstan,Kazakhstan
羅森堡城堡,Rosenborg Castle,Denmark
法蘭克福歷史博物館,Historical museum,Germany
卡內基科學中心,Carnegie Science Center,United States of America
發現宮,Palais de la Découverte,France
以色列国防军历史博物馆,Israel Defense Forces History Museum,Israel
V&A兒童博物館,V&A Museum of Childhood,United Kingdom
亞斯納亞-博利爾納,Yasnaya Polyana,Russia
維也納莫扎特之家,Mozarthaus Vienna,Austria
蒙德塞修道院,Mondsee Abbey,Austria
维多利亚和阿尔伯特博物馆,Victoria and Albert Museum,United Kingdom
圣以撒大教堂,Saint Isaac's Cathedral,Russia
克隆堡,Kronborg,Denmark
巴黎歌劇院,Palais Garnier,France
國立建築博物館,National Building Museum,United States of America
柯尼希博物館,Museum Koenig,Germany
什未林城堡,Schwerin Castle,Germany
大理石宮,Marmorpalais,Germany
21號碼頭,Pier 21,Canada
大基爾特之屋,"Great Guild, Tallinn",Estonia
日本二十六聖人紀念館,Twenty-Six Martyrs Museum and Monument,Japan
羅丹美術館,Musée Rodin,France
地球儀博物館,Globe Museum,Austria
皇家安大略博物館,Royal Ontario Museum,Canada
耶路撒冷教堂,Jeruzalemkerk,Belgium
雅典貨幣博物館,Numismatic Museum of Athens,Greece
阿提斯,Artis,Netherlands
奥林匹克博物馆,Olympic Museum,Switzerland
方塊屋,Cube house,Netherlands
沙滕城堡,Schattenburg,Austria
瓦爾拉夫-里夏茨博物館,Wallraf-Richartz-Museum,Germany
美国大屠杀纪念博物馆,United States Holocaust Memorial Museum,United States of America
路德之家,Lutherhaus,Germany
尤伦斯当代艺术中心,Ullens Center for Contemporary Art,People's Republic of China
博雷利城堡,Château Borély,France
史塔西博物館,Stasi Museum,Germany
河畔博物馆,Museum Aan de Stroom,Belgium
阿爾塔博物館,World Heritage Rock Art Centre - Alta Museum,Norway
總督宮,"Rector's Palace, Dubrovnik",Croatia
威海姆蘇赫山地公園,Bergpark Wilhelmshöhe,Germany
瑞士阿爾卑斯博物館,Swiss Alpine Museum,Switzerland
克雷格瓦城堡,Craigievar Castle,United Kingdom
圆塔,Rundetaarn,Denmark
曼谷天文館,Bangkok Planetarium,Thailand
施瓦岑贝格宫,Schwarzenberg Palace,Czech Republic
努桑塔拉博物馆,Nusantara Museum,Netherlands
亞塞拜然國家歷史博物館,Azerbaijan State Museum of History,Azerbaijan
技術博物館,Technical Museum,Croatia
函館市文學館,Hakodate City Museum of Literature,Japan
华盛顿间谍博物馆,International Spy Museum,United States of America
喬治·布希總統圖書館,George Bush Presidential Library,United States of America
蒙蒂菲奥里风车,Montefiore Windmill,Israel
迪恩美術館,Dean Gallery,United Kingdom
乌克兰切尔诺贝利博物馆,Ukrainian National Chornobyl Museum,Ukraine
碧加洛凉廊,Loggia del Bigallo,Italy
溫特瑟花園博物館,Winterthur Museum and Country Estate,United States of America
茶具文物館,Flagstaff House,People's Republic of China
所罗门宫,Heichal Shlomo,Israel
格拉斯哥科學中心,Glasgow Science Centre,United Kingdom
德·法尔克风车,Museum De Valk,Netherlands
札那巴札尔美术博物馆,Zanabazar Museum of Fine Arts,Mongolia
阿尔萨斯博物馆,Musée alsacien,France
科雷亚莱博物馆,Museum Correale,Italy
河內博物館,Hanoi Museum,Vietnam
阿姆斯特丹博物馆,Amsterdam Museum,Netherlands
音樂鐘博物館,Museum Speelklok,Netherlands
圣救主主教座堂,St. Salvator's Cathedral,Belgium
沙博博物馆,Chabot Museum,Netherlands
羅馬尼亞農村博物館,Dimitrie Gusti National Village Museum in Bucharest,Romania
奥林匹克飞行博物馆,Olympic Flight Museum,United States of America
亞爾和普羅旺斯古代博物館,Musée de l'Arles et de la Provence antiques,France
中萊茵博物館,Mittelrhein-Museum,Germany
世界文化博物館,Museum der Weltkulturen,Germany
UBC人類學博物館,Museum of Anthropology at UBC,Canada
印刷博物館,Printing Museum,Japan
阿爾漢格爾斯科宮,Arkhangelskoye Palace,Russia
蘇格蘭國立現代美術館,Scottish National Gallery of Modern Art,United Kingdom
纽约市警察博物馆,New York City Police Museum,United States of America
新主教宫,Neue Residenz,Austria
克雷斯城堡,Crathes Castle,United Kingdom
藝術科學博物館,ArtScience Museum,Singapore
不列顛尼亞號,HMY Britannia,United Kingdom
斋浦尔城市皇宫,City Palace,India
蘇州博物館,Suzhou Museum,People's Republic of China
聖貝納迪諾里瓦達維亞自然科學博物館,Bernardino Rivadavia Natural Sciences Museum,Argentina
维多利亚纪念堂,Victoria Memorial,India
EMP博物館,EMP Museum,United States of America
考切大樓,Cauchie house,Belgium
柏林-霍恩舍恩豪森,Berlin-Hohenschönhausen Memorial,Germany
失戀博物館,Museum of Broken Relationships,Croatia
溫哥華警察博物館,Vancouver Police Museum,Canada
西藏博物馆,Tibet Museum,People's Republic of China
格拉斯哥現代藝術美術館,Gallery of Modern Art,United Kingdom
卫城博物馆,Acropolis Museum,Greece
沃达蒸汽泵站,Ir.D.F. Woudagemaal,Netherlands
格林堡博物館,Glenbow Museum,Canada
国会厅,Congress Hall,United States of America
多利亚-图尔西宫,Q162965,Italy
汉堡国际海事博物馆,Internationales Maritimes Museum Hamburg,Germany
赫爾辛基大學博物館,Helsinki University Museum,Finland
挪威文化史博物館,Norwegian Museum of Cultural History,Norway
布鲁日市政厅,Brugge City Hall,Belgium
里特费尔德的施罗德住宅,Rietveld Schröder House,Netherlands
美第奇-里卡迪宫,Palazzo Medici Riccardi,Italy
龙潭公园,Longtan Park,People's Republic of China
維維日城堡,Veveří Castle,Czech Republic
法國史會館,Museum of French History,France
白宫,Palazzo Bianco,Italy
墨爾本博物館,Melbourne Museum,Australia
魯緬采夫博物館,Rumyantsev Museum,Russia
美國鐵路博物館,Museum of the American Railroad,United States of America
阿爾托納博物館,Altonaer Museum,Germany
蘇格蘭國家畫廊,Scottish National Gallery,United Kingdom
馬格里特博物館,Magritte Museum,Belgium
保良局歷史博物館,Po Leung Kuk Museum,People's Republic of China
瓦爾特堡,Wartburg,Germany
腓立比收藏物,The Philippi Collection,Germany
上野原遺跡,Uenohara site,Japan
移民博物館,Immigration Museum,Australia
傑拉爾德·福特總統博物館,Gerald R. Ford Presidential Museum,United States of America
梅斯纳尔山峰博物馆,Messner Mountain Museum,Italy
天津博物馆,Tianjin Museum,People's Republic of China
莱顿植物园,Hortus Botanicus Leiden,Netherlands
普羅夫迪夫區域史博物館,Plovdiv Regional Historical Museum,Bulgaria
布魯塞爾城市博物館,Museum of the City of Brussels,Belgium
洛布科维茨宫,"Palais Lobkowitz, Vienna",Austria
蒂特蒸汽泵站,Q2742437,Netherlands
音樂與樂器博物館,Ringve Museum,Norway
國立民族學博物館,National Museum of Ethnography,Poland
大卫塔,Tower of David,Israel
支石墓中心,Q2679819,Netherlands
倫敦地牢,London Dungeon,Russia
紐約交通博物館,New York Transit Museum,United States of America
中国茶叶博物馆,China National Tea Museum,People's Republic of China
圣母教堂,"Church of Our Lady, Bruges",Belgium
赖斯·恩格尔霍恩博物馆群,Museums Reiss-Engelhorn,Germany
深川 江戶資料館,Q3090685,Japan
舊州議會大廈遺址,Old State Capitol State Historic Site,United States of America
皇家艺术与历史博物馆,Royal Museums of Art and History,Belgium
克列孟梭博物馆,Musée Clemenceau,France
斯皮爾博城堡,Špilberk Castle,Czech Republic
博物馆公园,Museumpark,Netherlands
日本近代文學館,Q1954709,Japan
荆州博物馆,Jingzhou Museum,People's Republic of China
蘭達考古博物館,Lamta Archaeological Museum,Tunisia
蘇格蘭國立博物館,National Museum of Scotland,United Kingdom
曼托瓦公爵宮,Ducal palace,Italy
乌兰巴托历史和重建博物馆,Museum of the History and Reconstruction of Ulan-Bator,Mongolia
天津广东会馆,Q2482974,People's Republic of China
以色列海军博物馆,Israeli Navy Museum,Israel
詩威林技術博物館,State Museum of Technology,Germany
德国咖喱香肠博物馆,Deutsches Currywurst Museum,Germany
马赛历史博物馆,Marseille History Museum,France
鹿特丹自然史博物馆,Natuurhistorisch Museum Rotterdam,Netherlands
納府之屋,Nauvoo House,United States of America
利物浦世界博物館,World Museum,United Kingdom
滑稽藝術博物館,Museum für Komische Kunst,Germany
法尔内塞剧院,Teatro Farnese,Italy
茨瓦英撞擊坑,Tswaing crater,South Africa
蒂肖博物馆,Ticho House,Israel
雷加莱拉宫,Quinta da Regaleira,Portugal
黑森州立博物馆 达姆施塔特,Hessisches Landesmuseum Darmstadt,Germany
圣巴夫主教座堂,Saint Bavo Cathedral,Belgium
巴爾莫勒爾城堡,Balmoral Castle,United Kingdom
雪梨博物館,Museum of Sydney,Australia
國家郵政博物館,National Postal Museum,United States of America
馬里蘭州科學中心,Maryland Science Center,United States of America
电影前驱博物馆,Museum of Precinema,Italy
拉合爾博物館,Lahore Museum,Pakistan
西博尔德住宅,SieboldHuis,Netherlands
新聞博物館,Newseum,United States of America
阿拉坦博物館,Museon Arlaten,France
柏林新博物馆,Neues Museum,Germany
伍尔拂博物馆,Q2596585,Germany
波茨坦電影博物館,Filmmuseum Potsdam,Germany
非洲博物馆,Africa Museum,Netherlands
布里斯班博物館,Museum of Brisbane,Australia
弗拉姆博物館,Framcisko,Norway
橫濱麵包超人兒童博物館暨購物中心,Yokohama Anpanman museum,Japan
乌兹别克斯坦国家历史博物馆,State Museum of History of Uzbekistan,Uzbekistan
巴伐利亚国家绘画收藏馆,Bavarian State Painting Collections,Germany
塞萨洛尼基白塔,White Tower of Thessaloniki,Greece
哈姆生中心,Knut Hamsun Centre,Norway
赞瑟斯汉斯,Zaanse Schans,Netherlands
加里宁格勒琥珀博物馆,Kaliningrad Amber Museum,Russia
共產主義博物館,Museum of Communism,Czech Republic
千禧門,Millennium Gate,United States of America
木匠厅,Carpenters' Hall,United States of America
圣殿研究所,The Temple Institute,Israel
海法港海軍博物館,Israeli National Maritime Museum,Israel
江戶東京博物館,Edo-Tokyo Museum,Japan
狩獵和自然博物館,Musée de la Chasse et de la Nature,France
亚美尼亚历史博物馆,History Museum of Armenia,Armenia
麥科德博物館,McCord Museum,Canada
福爾摩斯紀念館,Sherlock Holmes Museum,United Kingdom
凯文葛罗夫艺术博物馆,Kelvingrove Art Gallery and Museum,United Kingdom
布列塔尼公爵城堡,Château des ducs de Bretagne,France
菲爾德自然史博物館,Field Museum of Natural History,United States of America
阿布達比羅浮宮,Louvre Abu Dhabi,United Arab Emirates
雷卡克修道院,Lacock Abbey,United Kingdom
北美狩獵監督官博物館,North American Game Warden Museum,United States of America
盧森堡市歷史博物館,Luxembourg City History Museum,Luxembourg
老州议会大厦,Old State House,United States of America
格鲁修斯博物馆,Gruuthuse Museum,Belgium
安特卫普当代艺术博物馆,M HKA,Belgium
阿姆斯特丹植物園,Hortus Botanicus,Netherlands
古代文獻手稿博物館,Matenadaran,Armenia
華沙鐵路博物館,Warsaw Railway Museum,Poland
宛平城,Wanping Fortress,People's Republic of China
里尔自然史博物馆,Musée d'Histoire Naturelle de Lille,France
巴黎錢幣博物館,Monnaie de Paris,France
達夫故居,Duff House,United Kingdom
法兰西美洲博物馆,Musée de l'Amérique française,Canada
芬蘭自然史博物館,Finnish Museum of Natural History,Finland
東斯洛伐克博物館,East Slovak Museum,Slovakia
諾貝爾博物館,Nobel Museum,Sweden
國立藝術、建築和設計博物館,"National Museum of Art, Architecture and Design",Norway
北歐博物館,Nordic Museum,Sweden
國家模型博物館,Q3348276,Netherlands
国家独立历史公园,Independence National Historical Park,United States of America
巴黎格雷万蜡像馆,Musée Grévin,France
安特卫普肉市大楼,Vleeshuis,Belgium
歐洲和地中海文明博物館,Museum of European and Mediterranean Civilisations,France
羅丹博物館,Rodin Museum,United States of America
日裔美國人國家博物館,Japanese American National Museum,United States of America
奥塔博物馆,Horta Museum,Belgium
克勞福特堡,Fort Crawford,United States of America
拜占庭和基督教博物館,Byzantine & Christian Museum,Greece
Den Gamle By,The Old Town,Denmark
根特钟楼,Belfry of Ghent,Belgium
弗里德里希韦尔德教堂,Friedrichswerder Church,Germany
布拉格城堡骑术学校,Q1087723,Czech Republic
國立希臘美術館,National Gallery,Greece
皇后區藝術博物館,Queens Museum of Art,United States of America
岩石醫院,Hospital in the Rock,Hungary
纳拉扬希蒂王宫,Narayanhity Palace Museum,Nepal
約翰·藍儂博物館,John Lennon Museum,Japan
苏州园林博物馆,Suzhou Garden Museum,People's Republic of China
肯尼迪总统图书馆暨博物馆,John F. Kennedy Presidential Library and Museum,United States of America
鲁道夫音乐厅,Rudolfinum,Czech Republic
新當代藝術博物館,New Museum,United States of America
伯爵城堡,Gravensteen,Belgium
國立白俄羅斯歷史博物館,Belarusian National History and Culture Museum,Belarus
摩納哥海洋博物館,Oceanographic Museum,Monaco
圣米格尔城堡,Castillo de San Miguel (Garachico),Spain
巴西銀行文化中心,Centro Cultural Banco do Brasil,Brazil
希腊国家历史博物馆,National Historical Museum,Greece
蒙利普斯宮,Mon Repos,Greece
应用艺术博物馆,Museum of Applied Arts,Hungary
纺织会馆,Sukiennice,Poland
蒙馬特博物館,Musée de Montmartre,France
圣经博物馆,Bijbels Museum,Netherlands
亞特蘭大歷史中心,Atlanta History Center,United States of America
愛荷華州議會大廈,Iowa State Capitol,United States of America
芝加哥歷史博物館,Chicago History Museum,United States of America
國立美國原住民博物館,National Museum of the American Indian,United States of America
巴黎葡萄酒博物館,Musée du Vin,France
国家制药博物馆,Q2553721,Netherlands
工藝美術博物館,Musée des Arts et Métiers,France
阿姆斯特丹郁金香博物馆,Amsterdam Tulip Museum,Netherlands
自貢恐龍博物館,Zigong Dinosaur Museum,People's Republic of China
马赛自然史博物馆,Muséum d'histoire naturelle de Marseille,France
上海自然博物馆,Shanghai Natural History Museum,People's Republic of China
科拉教堂,Chora Church,Turkey
塞拉耶佛隧道,Sarajevo Tunnel,Bosnia and Herzegovina
菲律賓民族博物館,Museum of the Filipino People,Philippines
土肥黃金館,Toi Gold Museum,Japan
拉脱维亚被占领时期博物馆,Museum of the Occupation of Latvia,Latvia
自然与人类博物馆,Museo de la Naturaleza y el Hombre,Spain
卡達國家博物館,Qatar National Museum,Qatar
马特博物馆,Mütter Museum,United States of America
九一一國家紀念博物館,National September 11 Memorial & Museum,United States of America
維曼默宮,Vimanmek Mansion,Thailand
流散博物馆,Beit Hatfutsot,Israel
火药塔,Powder Tower,Czech Republic
埃尔热博物馆,Musée Hergé,Belgium
河内文庙,Temple of Literature,Vietnam
白莲洞古人类遗址博物馆,Bailiandong site,People's Republic of China
澳門科學館,Macao Science Center,People's Republic of China
上海美术馆,Shanghai Art Museum,People's Republic of China
薩巴瑪蒂紀念館,Sabarmati Ashram,India
南澳大利亞博物館,South Australian Museum,Australia
榮勳宮,Palais de la Légion d'Honneur,France
德國寶石博物館,Q1205601,Germany
空軍軍史館,Republic of China Air Force Museum,Taiwan
越南民族博物館,Vietnam Museum of Ethnology,Vietnam
國立東方文化博物館,State Museum of Oriental Art,Russia
阿姆斯特丹王宫,Royal Palace of Amsterdam,Netherlands
所泽航空发祥纪念馆,Tokorozawa Aviation Museum,Japan
科学与工业博物馆 (芝加哥),Museum of Science and Industry,United States of America
魁北克文明博物馆,Musée de la civilisation,Canada
亨特博物館,Hunterian Museum and Art Gallery,United Kingdom
耶鲁大学美术馆,Yale University Art Gallery,United States of America
克爾候斯博物館,Q1954460,Germany
薩奇美術館,Saatchi Gallery,United Kingdom
安巴拉華鐵路博物館,Ambarawa Railway Museum,Indonesia
周恩来邓颖超纪念馆,Memorial to Zhou Enlai and Deng Yingchao,People's Republic of China
費城圖書館公司,Library Company of Philadelphia,United States of America
罗伯特-乌丹魔幻屋,La Maison de la Magie Robert-Houdin,France
南通博物苑,Nantong museum,People's Republic of China
哈佛自然史博物館,Harvard Museum of Natural History,United States of America
佛罗伦萨自然史博物馆,Museo di Storia Naturale di Firenze,Italy
熱帶博物館,Tropenmuseum,Netherlands
小西班牙,Poble Espanyol,Spain
雷布里哈伯爵夫人宫,Palace of the Countess of Lebrija,Spain
musée Grévin de La Rochelle,musée Grévin de La Rochelle,France
文化歷史博物館,Museum of Cultural History,Norway
巴勒珍藏馆,Burrell Collection,United Kingdom
格拉西博物館,Grassi Museum,Germany
布宜诺斯艾利斯卡比尔多,Buenos Aires Cabildo,Argentina
昆士蘭博物館,Queensland Museum,Australia
约维克北欧海盗中心,Jorvik Viking Centre,United Kingdom
伽利略博物馆,Museo Galileo,Italy
雅克馬爾·安德烈博物館,Musée Jacquemart-André,France
特羅姆瑟大學博物館,Tromsø University Museum,Norway
冰球名人堂,Hockey Hall of Fame,Canada
江戶東京建物園,Edo-Tokyo Open Air Architectural Museum,Japan
八音琴博物馆,Orugoru no Chiisana Hakubutsukan,Japan
彼拉多官邸,Casa de Pilatos,Spain
主教博物館,Bishop Museum,United States of America
胡薩維克鯨魚博物館,Húsavík Whale Museum,Iceland
马克斯·尤伟中心,Max Euwe Centrum,Netherlands
糖品仓库,La Sucrière,France
國立烏克蘭美術館,National Art Museum of Ukraine,Ukraine
加州科学中心,California Science Center,United States of America
国立移民历史城,Cité nationale de l'histoire de l'immigration,France
音乐城,Cité de la Musique,France
巴赫之家,Bach House,Germany
裝飾藝術博物館,musée des arts décoratifs,France
磨坊城市博物館,Mill City Museum,United States of America
吐斯廉屠殺博物館,Tuol Sleng Genocide Museum,Cambodia
開廈銀行廣場當代藝術館,CaixaForum Madrid,Spain
中国铁道博物馆,China Railway Museum,People's Republic of China
德伦特博物馆,Drents Museum,Netherlands
主教座堂博物馆,Museo dell'Opera del Duomo,Italy
卢浮宫,Louvre,France
奎利尼·斯坦帕里亚基金会,Fondazione Querini Stampalia,Italy
孫中山紀念館,Dr Sun Yat-sen Museum,People's Republic of China
布卢瓦城堡,Château de Blois,France
丹佛美術館,Denver Art Museum,United States of America
倫勃朗之家博物館,Rembrandt House Museum,Netherlands
奧古斯汀博物館,Musée des Augustins,France
修道院博物館,The Cloisters,United States of America
羅馬現代藝術美術館,Museum of Contemporary Art of Rome,Italy
阿姆斯特丹大麻博物館,"Hash, Marihuana & Hemp Museum",Netherlands
府中市鄉土之森博物館,Kyodo no mori,Japan
海上自衛隊吳史料館,JMSDF Kure Museum,Japan
现代艺术陈列馆,Pinakothek der Moderne,Germany
匈牙利國家美術館,Hungarian National Gallery,Hungary
波特蘭美術館,Portland Art Museum,United States of America
莫斯科铁路博物馆,Museum of the Moscow Railway,Russia
博德博物馆,Bode Museum,Germany
人類民族博物館,Kunstkamera,Russia
主教宫画廊,Residenzgalerie,Austria
烏爾比諾總督府,Palazzo Ducale,Italy
特拉维夫艺术博物馆,Tel Aviv Museum of Art,Israel
多利亞潘菲利美術館,Doria Pamphilj Gallery,Italy
波爾迪·佩佐利美術館,Museo Poldi Pezzoli,Italy
華沙國家博物館,National Museum in Warsaw,Poland
比尔拉天文馆,Birla Science Museum,India
內政部博物館,Interior Museum,United States of America
华盛顿哥伦比亚特区历史学会,Historical Society of Washington,United States of America
卡比托利欧博物馆,Capitoline Museums,Italy
新大谷美術館,New Otani Art Museum,Japan
利沃利城堡,Castle of Rivoli,Italy
皮博迪考古與民族博物館,Peabody Museum of Archaeology and Ethnology,United States of America
底特律藝術學院,Detroit Institute of Arts,United States of America
哈佛藝術博物館,Harvard Art Museums,United States of America
高雄市立美術館,Kaohsiung Museum of Fine Arts,Taiwan
達偉奇畫廊,Dulwich Picture Gallery,United Kingdom
美秀美術館,Miho Museum,Japan
乌普萨拉大学钱币博物馆,Uppsala University Coin Cabinet,Sweden
日本外務省外交史料館,Diplomatic Archives of the Ministry of Foreign Affairs of Japan,Japan
巴比爾穆勒前哥倫布博物館,Museu Barbier-Mueller d'Art Precolombí,Spain
新藝廊,Neue Galerie,United States of America
浪漫生活博物館,musée de la vie romantique,France
澗松美術館,Gansong Art Museum,South Korea
苏格兰修道院,"Schottenstift, Vienna",Austria
密爾沃基美術博物館,Milwaukee Art Museum,United States of America
卡地亞當代藝術基金會,fondation Cartier pour l'art contemporain,France
穆拉诺玻璃博物馆,Murano Glass Museum,Italy
國立新美術館,National Art Center,Japan
浙江省博物馆,Zhejiang Provincial Museum,People's Republic of China
國家博物館 (新德里),"National Museum, New Delhi",India
國立現代藝術畫廊 (新德里),National Gallery of Modern Art,India
洛阳博物馆,Luoyang Museum,People's Republic of China
沙爾夫-蓋爾斯滕貝格美術館,Scharf-Gerstenberg Collection,Germany
烏菲茲美術館,Uffizi,Italy
首都博物馆,Capital Museum,People's Republic of China
上海科技馆,Shanghai Science and Technology Museum,People's Republic of China
加拿大皇家蒂勒尔博物馆,Royal Tyrrell Museum of Palaeontology,Canada
皇家康沃爾博物館,Royal Cornwall Museum,United Kingdom
孤儿院,Ospedale degli Innocenti,Italy
斯齐法诺亚宫,Palazzo Schifanoia,Italy
柏林通讯博物馆,Museum for Communication Berlin,Germany
辛辛那提联合车站,Cincinnati Museum Center at Union Terminal,United States of America
圣玛蒂诺修道院,Certosa di San Martino,Italy
萨尔茨堡主教宫,Salzburg Residenz,Austria
布拉格老市政厅,Old Town Hall,Czech Republic
美國華人博物館,Museum of Chinese in America,United States of America
挪威科技大學自然歷史與考古博物館,NTNU Museum of Natural History and Archaeology,Norway
喬治堡,Fort George,United Kingdom
普雷圣若望堂,Q3684609,Italy
埃尔米塔日博物馆,Hermitage Museum,Russia
皇家珍寶館,Imperial Treasury,Austria
施特恩伯格宫,Šternberský palác (Hradčany),Czech Republic
洛克斐勒博物館,Rockefeller Museum,Israel
列奥波多博物馆,Leopold Museum,Austria
洛克斐勒博物館,Rockefeller Museum,State of Palestine
罗纳德·里根总统图书馆,Ronald Reagan Presidential Library,United States of America
新嘉士伯美術館,Ny Carlsberg Glyptotek,Denmark
达利戏剧博物馆,Dalí Theatre and Museum,Spain
缪斯之殿,Museion,Italy
中国古动物馆,Paleozoological Museum of China,People's Republic of China
弗羅茨瓦夫國家博物館,National Museum in Wrocław,Poland
北京南海子麋鹿苑,Milu Yuan,People's Republic of China
學院美術館,Gallerie dell'Accademia,Italy
米蘭三年展中心,Triennale Bernocchi,Italy
胡志明市博物館,Ho Chi Minh City Museum,Vietnam
普拉多博物馆,Museo del Prado,Spain
