label,cityLabel,city
圣淘沙名胜世界,Resorts World Sentosa,http://www.wikidata.org/entity/Q5955134
广场饭店,Plaza Hotel,http://www.wikidata.org/entity/Q1066676
香港尖沙咀凱悅酒店,"Hyatt Regency Hong Kong, Tsim Sha Tsui",http://www.wikidata.org/entity/Q1074140
拿破崙酒店,Hotel Napoleon,http://www.wikidata.org/entity/Q2915167
迪士尼加州大飯店,Disney's Grand Californian Hotel & Spa,http://www.wikidata.org/entity/Q2920230
劳里埃城堡费尔蒙酒店,Château Laurier,http://www.wikidata.org/entity/Q2089212
星塵度假酒店與賭場,Stardust Resort and Casino,http://www.wikidata.org/entity/Q202599
雲仙觀光酒店,Q11660007,http://www.wikidata.org/entity/Q11660007
迪士尼大使大飯店,Disney's Ambassador Hotel,http://www.wikidata.org/entity/Q195428
浦江饭店,Astor House Hotel,http://www.wikidata.org/entity/Q877527
布里斯托旅馆,Bristol Hotel,http://www.wikidata.org/entity/Q1578141
奥布罗伊酒店,Oberoi Trident,http://www.wikidata.org/entity/Q2303685
大卫王酒店,King David Hotel,http://www.wikidata.org/entity/Q1375672
火山旅館,Volcano House,http://www.wikidata.org/entity/Q612612
奎希桑纳大酒店,Grand Hotel Quisisana,http://www.wikidata.org/entity/Q5594636
格拉梅西公园酒店,Gramercy Park Hotel,http://www.wikidata.org/entity/Q5593636
淡路夢舞台,Awaji Yumebutai,http://www.wikidata.org/entity/Q2960179
路易斯湖城堡酒店,Chateau Lake Louise,http://www.wikidata.org/entity/Q2967922
华道夫-阿斯多里亚酒店,Waldorf-Astoria Hotel,http://www.wikidata.org/entity/Q1123997
溫哥華酒店,Hotel Vancouver,http://www.wikidata.org/entity/Q930702
迪士尼天堂碼頭飯店,Disney's Paradise Pier Hotel,http://www.wikidata.org/entity/Q3030333
迪士尼好萊塢酒店,Disney's Hollywood Hotel,http://www.wikidata.org/entity/Q3030314
内格雷斯科酒店,Hotel Negresco,http://www.wikidata.org/entity/Q743147
泰姬玛哈酒店,The Taj Mahal Palace Hotel,http://www.wikidata.org/entity/Q19104
碎片大厦,The Shard,http://www.wikidata.org/entity/Q18536
大和旅馆,Yamato Hotel,http://www.wikidata.org/entity/Q6132852
蒙古饭店,Hotel Mongolia,http://www.wikidata.org/entity/Q2153941
比佛利希爾頓飯店,Beverly Hilton Hotel,http://www.wikidata.org/entity/Q2131379
夢幻度假村,The Mirage,http://www.wikidata.org/entity/Q900983
青年飯店,Chongnyon Hotel,http://www.wikidata.org/entity/Q905079
阿尔韦阿尔皇宫酒店,Alvear Palace Hotel,http://www.wikidata.org/entity/Q448626
W酒店,W St. Petersburg,http://www.wikidata.org/entity/Q2648439
威尼斯人酒店,The Venetian,http://www.wikidata.org/entity/Q1049209
斯特蘭德酒店,Strand Hotel,http://www.wikidata.org/entity/Q7621231
金茂君悦大酒店,Grand Hyatt Shanghai,http://www.wikidata.org/entity/Q5594663
高轮格兰王子大饭店,Grand Prince Hotel Takanawa,http://www.wikidata.org/entity/Q5594904
香港文華東方酒店,Mandarin Oriental,http://www.wikidata.org/entity/Q1064758
费尔蒙特莱蒙特勒宫酒店,Montreux Palace,http://www.wikidata.org/entity/Q3064551
马赛主宫医院,Hôtel-Dieu de Marseille,http://www.wikidata.org/entity/Q2186614
百樂宮酒店,Bellagio,http://www.wikidata.org/entity/Q25007
良木園酒店,Goodwood Park Hotel,http://www.wikidata.org/entity/Q5583726
香港君悅酒店,Grand Hyatt Hong Kong,http://www.wikidata.org/entity/Q5594657
科羅納多酒店,Hotel del Coronado,http://www.wikidata.org/entity/Q1631096
都黎明酒店,Q11643458,http://www.wikidata.org/entity/Q11643458
皇家克里夫度假村,Royal Cliff Hotels Group,http://www.wikidata.org/entity/Q961796
布朗皇宮飯店,"The Brown Palace Hotel and Spa, Autograph Collection",http://www.wikidata.org/entity/Q991069
澳門美高梅,MGM Macau,http://www.wikidata.org/entity/Q995564
哈威斯賭場度假飯店,Harveys Lake Tahoe,http://www.wikidata.org/entity/Q5677761
湖之宫殿,Lake Palace,http://www.wikidata.org/entity/Q2187746
布達佩斯博斯克羅酒店,Boscolo Budapest Hotel,http://www.wikidata.org/entity/Q717739
云顶美星酒店,Highlands Hotel,http://www.wikidata.org/entity/Q5759380
濱海灣金沙,Marina Bay Sands,http://www.wikidata.org/entity/Q548679
歐洲大酒店,Grand Hotel Europe,http://www.wikidata.org/entity/Q1542609
萊佛士酒店,Raffles Hotel,http://www.wikidata.org/entity/Q1538837
希爾頓莫斯科列寧格勒酒店,Hilton Moscow Leningradskaya,http://www.wikidata.org/entity/Q2269257
麗思大酒店,The Ritz London,http://www.wikidata.org/entity/Q1481002
北京飯店,Beijing Hotel,http://www.wikidata.org/entity/Q1306949
東京迪士尼樂園大飯店,Tokyo Disneyland Hotel,http://www.wikidata.org/entity/Q195423
夏威夷皇家酒店,Royal Hawaiian Hotel,http://www.wikidata.org/entity/Q437610
唯港薈,Hotel ICON,http://www.wikidata.org/entity/Q5911588
帝国酒店,Hotel Imperial,http://www.wikidata.org/entity/Q1630919
金澤新格蘭飯店,Kanazawa New Grand Hotel,http://www.wikidata.org/entity/Q11647364
科林西亞酒店,Corinthia Hotel St. Petersburg,http://www.wikidata.org/entity/Q2894276
JW萬豪酒店,JW Marriott Hotels,http://www.wikidata.org/entity/Q1067636
康諾特酒店,The Connaught,http://www.wikidata.org/entity/Q1032325
澳門葡京酒店,Robuchon á Galera,http://www.wikidata.org/entity/Q1047611
福華大飯店,Howard Hotels,http://www.wikidata.org/entity/Q15939166
臺灣鐵道飯店,"Railway Hotel, Formosa",http://www.wikidata.org/entity/Q15913938
台北文華東方酒店,"Mandarin Oriental, Taipei",http://www.wikidata.org/entity/Q16926542
北京侣松园宾馆,Lusongyuan Hotel,http://www.wikidata.org/entity/Q6705211
民族饭店,Minzu Hotel,http://www.wikidata.org/entity/Q3364705
香山飯店,Fragrant Hill Hotel,http://www.wikidata.org/entity/Q16075106
京都凯悦酒店,Hyatt Regency Kyoto,http://www.wikidata.org/entity/Q11325962
天宇飯店,Celestine Hotel,http://www.wikidata.org/entity/Q11314630
大阪希爾頓酒店,Hilton Osaka,http://www.wikidata.org/entity/Q11330331
日航東京酒店,Hilton Tokyo Odaiba,http://www.wikidata.org/entity/Q11337946
福岡凱悅酒店,Hyatt Regency Fukuoka,http://www.wikidata.org/entity/Q11325964
西荷里活凱悅酒店,Andaz West Hollywood,http://www.wikidata.org/entity/Q4753642
大阪南海瑞士酒店,Swissôtel Nankai Osaka,http://www.wikidata.org/entity/Q3506669
新宿华盛顿酒店,Shinjuku Washington Hotel,http://www.wikidata.org/entity/Q3482258
貝萊爾酒店,Hotel Bel-Air,http://www.wikidata.org/entity/Q13636698
勵駿酒店 (北京),Legendale Hotel Beijing,http://www.wikidata.org/entity/Q9482461
札幌格兰酒店,Sapporo Grand Hotel,http://www.wikidata.org/entity/Q7421094
施岑,Q10308960,http://www.wikidata.org/entity/Q10308960
溫德姆紐約客酒店電廠,New Yorker Hotel,http://www.wikidata.org/entity/Q3066336
璞麗酒店,The PuLi Hotel and Spa,http://www.wikidata.org/entity/Q7758679
ANA Inter Continental Hotel東京,ANA InterContinental Tokyo,http://www.wikidata.org/entity/Q3530512
東京圓頂飯店,Tokyo Dome Hotel,http://www.wikidata.org/entity/Q3530524
航天城,Hong Kong SkyCity,http://www.wikidata.org/entity/Q12060519
香港黃金海岸酒店,Hong Kong Gold Coast Hotel,http://www.wikidata.org/entity/Q12060515
The Mira Hong Kong,The Mira Hong Kong,http://www.wikidata.org/entity/Q7751617
花园酒店,"The Garden Hotel, Guangzhou",http://www.wikidata.org/entity/Q7735826
大阪瑞吉酒店,The St. Regis Osaka,http://www.wikidata.org/entity/Q11314818
九龍香格里拉酒店,Kowloon Shangri-La,http://www.wikidata.org/entity/Q6435059
中國大飯店,"China World Hotel, Beijing",http://www.wikidata.org/entity/Q16241516
湖州喜来登温泉度假酒店,Sheraton Huzhou Hot Spring Resort,http://www.wikidata.org/entity/Q14498348
香港迪士尼樂園酒店,Hong Kong Disneyland Hotel,http://www.wikidata.org/entity/Q3141401
Mielparque東京,Mielparque Tokyo,http://www.wikidata.org/entity/Q11344097
希爾頓東京灣大飯店,Hilton Tokyo Bay,http://www.wikidata.org/entity/Q11330335
斯坦格金城酒店,KwaDukuza eGoli Hotel,http://www.wikidata.org/entity/Q6449868
甲子園會館,Kōshien Hotel,http://www.wikidata.org/entity/Q6455287
Villa San Michele Hotel,Villa San Michele Hotel,http://www.wikidata.org/entity/Q7930489
裕元花園酒店,Windsor Hotel,http://www.wikidata.org/entity/Q15927616
奈良飯店,Nara Hotel,http://www.wikidata.org/entity/Q6965236
新山王酒店,New Sanno Hotel,http://www.wikidata.org/entity/Q4368396
開城民俗旅館,Kaesong Folk Hotel,http://www.wikidata.org/entity/Q6346032
敖德萨拱廊街,Passage,http://www.wikidata.org/entity/Q4346578
香港麗思卡爾頓酒店,Tosca,http://www.wikidata.org/entity/Q7760943
貝摩爾酒店,Balmoral Hotel,http://www.wikidata.org/entity/Q3700280
雷諾市馬戲團大酒店,Circus Circus Reno,http://www.wikidata.org/entity/Q5121802
阪急國際酒店,Hotel Hankyu International,http://www.wikidata.org/entity/Q11337957
悉尼星港娛樂城,The Star,http://www.wikidata.org/entity/Q4216004
大津王子飯店,Q9927120,http://www.wikidata.org/entity/Q9927120
兩江飯店,Ryanggang Hotel,http://www.wikidata.org/entity/Q14636247
费尔蒙科普利广场酒店,The Fairmont Copley Plaza Hotel,http://www.wikidata.org/entity/Q7733116
思樂酒店,The Scarlet Hotel,http://www.wikidata.org/entity/Q7762427
香港大酒店,Hong Kong Hotel,http://www.wikidata.org/entity/Q5894697
度假賭場酒店,Resorts Casino Hotel,http://www.wikidata.org/entity/Q7315771
雷爾羅德山口酒店,Railroad Pass Casino,http://www.wikidata.org/entity/Q7284072
木納大飯店,Muna Hotel,http://www.wikidata.org/entity/Q6935563
新阪急飯店,Q18337096,http://www.wikidata.org/entity/Q18337096
內華達蘭丁酒店,Nevada Landing Hotel and Casino,http://www.wikidata.org/entity/Q14705236
綠薔薇經典賽,Greenbrier Classic,http://www.wikidata.org/entity/Q5603743
大钟酒店,Q16964686,http://www.wikidata.org/entity/Q16964686
勒德拉宮,Ledra Palace Hotel,http://www.wikidata.org/entity/Q6512744
圖書館旅館,Library Hotel,http://www.wikidata.org/entity/Q6542503
拉萨饭店,Lhasa Hotel,http://www.wikidata.org/entity/Q6538511
兆龙饭店,Zhaolong Hotel,http://www.wikidata.org/entity/Q9398171
澳門巴黎人,The Parisian,http://www.wikidata.org/entity/Q18207985
阿瓦尼酒店,Ahwahnee Hotel,http://www.wikidata.org/entity/Q4696448
台北寒舍艾美酒店,Le Meridien Taipei,http://www.wikidata.org/entity/Q16926539
永利皇宮,Wynn Palace,http://www.wikidata.org/entity/Q16925204
上海明天广场JW万豪酒店,JW Marriott Shanghai,http://www.wikidata.org/entity/Q3792147
东京索菲特酒店,Q11315249,http://www.wikidata.org/entity/Q11315249
國際21大酒店,Q11337932,http://www.wikidata.org/entity/Q11337932
大都會酒店,Q11337901,http://www.wikidata.org/entity/Q11337901
諾富特東薈城酒店,Novotel Citygate Hong Kong,http://www.wikidata.org/entity/Q13654199
克拉伦斯饭店,Clarence Hotel,http://www.wikidata.org/entity/Q13046758
新濠鋒酒店,Altira Macau,http://www.wikidata.org/entity/Q4736722
戴瑞奇大酒店,Dariush Grand Hotel,http://www.wikidata.org/entity/Q3445317
新日本酒店,Hotel New Japan,http://www.wikidata.org/entity/Q11337888
東京花園酒店,Park Hotel Tokyo,http://www.wikidata.org/entity/Q11329798
八朗学旅馆,Banak Shöl Hotel,http://www.wikidata.org/entity/Q4853792
札幌艾米西雅酒店,Hotel Emisia Sapporo,http://www.wikidata.org/entity/Q3481902
帝京酒店,Royal Plaza Hotel,http://www.wikidata.org/entity/Q7374726
澳門文華東方酒店,Mandarin Oriental Macau,http://www.wikidata.org/entity/Q15954296
香港港麗酒店,Conrad Hong Kong,http://www.wikidata.org/entity/Q15923583
東京文華東方酒店,"Mandarin Oriental, Tokyo",http://www.wikidata.org/entity/Q6747859
STAR GATE關西機場飯店,Q11312020,http://www.wikidata.org/entity/Q11312020
廣島麗嘉皇家酒店,Q11348724,http://www.wikidata.org/entity/Q11348724
東京灣喜來登大酒店,Q11306973,http://www.wikidata.org/entity/Q11306973
金沙城中心,Sands Cotai Central,http://www.wikidata.org/entity/Q7416895
東京詩穎洲際酒店,The Strings By InterContinental Tokyo,http://www.wikidata.org/entity/Q11312434
新加坡丽嘉登美年大酒店,The Ritz-Carlton Millenia Singapore,http://www.wikidata.org/entity/Q10363091
康州快活豪華大賭場,Foxwoods Resort Casino,http://www.wikidata.org/entity/Q8565258
西山飯店,Sosan Hotel,http://www.wikidata.org/entity/Q16014223
男爵酒店,Baron Hotel,http://www.wikidata.org/entity/Q3555533
横滨湾喜来登大酒店,Yokohama Bay Sheraton Hotel & Towers,http://www.wikidata.org/entity/Q3572461
米德蘭酒店,"Midland Hotel, Manchester",http://www.wikidata.org/entity/Q6842355
京王廣場大飯店,Keio Plaza Hotel,http://www.wikidata.org/entity/Q6383787
東京喜來登都酒店,Q11306977,http://www.wikidata.org/entity/Q11306977
索爾海姆酒店,Omni Shoreham Hotel,http://www.wikidata.org/entity/Q7090343
特朗普世界博覽會,Trump World's Fair,http://www.wikidata.org/entity/Q7847788
美國格蘭特酒店,U.S. Grant Hotel,http://www.wikidata.org/entity/Q7863197
東京銀座Mercure酒店,Q11344050,http://www.wikidata.org/entity/Q11344050
橫濱新大谷飯店,Q11324656,http://www.wikidata.org/entity/Q11324656
麗嘉皇室酒店,Rihga Royal Hotel,http://www.wikidata.org/entity/Q11348723
東京凱悅酒店,Hyatt Regency Tokyo,http://www.wikidata.org/entity/Q3143638
普萊斯大樓,Price Tower,http://www.wikidata.org/entity/Q4260261
布羅德莫爾冰場,The Broadmoor,http://www.wikidata.org/entity/Q7720219
特朗普廣場,Trump Plaza Hotel and Casino,http://www.wikidata.org/entity/Q7847780
大阪喜來登都酒店,Sheraton Miyako Hotel Osaka,http://www.wikidata.org/entity/Q11306976
華盛頓希爾頓酒店,Washington Hilton,http://www.wikidata.org/entity/Q4260660
高雄澄清湖圓山大飯店,Kaohsiung Grand Hotel,http://www.wikidata.org/entity/Q13640980
品川王子大飯店,Shinagawa Prince Hotel,http://www.wikidata.org/entity/Q3482163
龍堡國際賓館,Baden-Powell International House,http://www.wikidata.org/entity/Q4840746
浮尔顿酒店,The Fullerton Hotel Singapore,http://www.wikidata.org/entity/Q4409125
蒙大拿酒店,Hôtel Montana,http://www.wikidata.org/entity/Q3121455
乐天都市酒店锦系町,Lotte City Hotel Kinshicho,http://www.wikidata.org/entity/Q11350493
東京柏悅酒店,Park Hyatt Tokyo,http://www.wikidata.org/entity/Q11329793
台中金典酒店,The Splendor Hotel Taichung,http://www.wikidata.org/entity/Q3113598
全國大飯店,National Hotel,http://www.wikidata.org/entity/Q6973415
伦巴宫殿,Rambagh Palace,http://www.wikidata.org/entity/Q7289168
東京皇宮飯店,"Palace Hotel, Tokyo",http://www.wikidata.org/entity/Q7126175
大都會東京城飯店,Q11337903,http://www.wikidata.org/entity/Q11337903
東京麗思卡爾頓酒店,Q11306804,http://www.wikidata.org/entity/Q11306804
濱津大飯店,Q11337892,http://www.wikidata.org/entity/Q11337892
皇家花園酒店,Q11350136,http://www.wikidata.org/entity/Q11350136
大阪凯悦酒店,Hyatt Regency Osaka,http://www.wikidata.org/entity/Q3143639
約瑟·斯密紀念大廈,Joseph Smith Memorial Building,http://www.wikidata.org/entity/Q3185653
中国饭店,Wuxi China Hotel,http://www.wikidata.org/entity/Q18575210
布里斯托尔酒店,"Bristol Hotel, Odessa",http://www.wikidata.org/entity/Q4096565
皇家公園汐留塔,Royal Park Shiodome Tower,http://www.wikidata.org/entity/Q7374697
千禧酒店,Millennium Biltmore Hotel,http://www.wikidata.org/entity/Q3857987
鹰之下酒店,"Hotel ""Pod Orlem"" in Bydgoszcz",http://www.wikidata.org/entity/Q9294110
河内地标72洲际酒店,InterContinental Hanoi Landmark 72,http://www.wikidata.org/entity/Q12060754
Conrad Tokyo,Conrad Tokyo,http://www.wikidata.org/entity/Q26237391
哈利庫拉尼飯店,Halekulani,http://www.wikidata.org/entity/Q5641479
不列顛阿德菲酒店,Britannia Adelphi Hotel,http://www.wikidata.org/entity/Q4969271
開羅萬豪飯店,Cairo Marriott Hotel,http://www.wikidata.org/entity/Q5017782
東京台場日航大酒店,Grand Nikko Tokyo Daiba,http://www.wikidata.org/entity/Q3224503
立川皇宮飯店,Q11329488,http://www.wikidata.org/entity/Q11329488
近鐵環球影城酒店,Q11337955,http://www.wikidata.org/entity/Q11337955
數碼港艾美酒店,Le Méridien Cyberport Hotel,http://www.wikidata.org/entity/Q6507351
金沙大西洋城飯店,Sands Atlantic City,http://www.wikidata.org/entity/Q7416890
香港九龍諾富特酒店,Novotel Nathan Road Kowloon Hong Kong,http://www.wikidata.org/entity/Q15043740
美利大廈,Murray Building,http://www.wikidata.org/entity/Q6939145
薩哈拉·太浩賭場,Hard Rock Hotel and Casino (Stateline),http://www.wikidata.org/entity/Q5903378
中央饭店,Centre Hotel,http://www.wikidata.org/entity/Q5062274
清新溫泉度假飯店,Q15935483,http://www.wikidata.org/entity/Q15935483
新神戶東方商城,Q3482148,http://www.wikidata.org/entity/Q3482148
地中海宫,Palais de la Méditerranée,http://www.wikidata.org/entity/Q3361055
東京太陽之路廣場大飯店,Q11306082,http://www.wikidata.org/entity/Q11306082
北投文物館,Beitou Museum,http://www.wikidata.org/entity/Q10902991
目黑雅敘園,Meguro Gajoen,http://www.wikidata.org/entity/Q11581684
義大利軒飯店,Q11337841,http://www.wikidata.org/entity/Q11337841
广州宾馆,Guangzhou Hotel,http://www.wikidata.org/entity/Q11062068
昆仑饭店,Kunlun Hotel,http://www.wikidata.org/entity/Q11087373
大江戶溫泉物語 會津,Q11436841,http://www.wikidata.org/entity/Q11436841
東京灣舞濱酒店,Q11524394,http://www.wikidata.org/entity/Q11524394
遙照山酒店,Q11641922,http://www.wikidata.org/entity/Q11641922
阿布列,Abriès,http://www.wikidata.org/entity/Q331508
东京威斯汀酒店,The Westin Tokyo,http://www.wikidata.org/entity/Q11288499
札幌・Nitori文化Hall,Nitori Culture Hall,http://www.wikidata.org/entity/Q11268029
香港洲際酒店,InterContinental Hong Kong,http://www.wikidata.org/entity/Q11287466
新高轮格兰王子大饭店,Grand Prince Hotel New Takanawa,http://www.wikidata.org/entity/Q11300345
東京君悅酒店,Grand Hyatt Tokyo,http://www.wikidata.org/entity/Q11300337
東急凱彼德大酒店,The Capitol Hotel Tokyu,http://www.wikidata.org/entity/Q11306496
福岡君悅酒店,Grand Hyatt Fukuoka,http://www.wikidata.org/entity/Q11300336
王子大飯店,Q17026399,http://www.wikidata.org/entity/Q17026399
浦安BRIGHTON飯店,Q11558196,http://www.wikidata.org/entity/Q11558196
京王廣場大飯店札幌,Keio Plaza Hotel Sapporo,http://www.wikidata.org/entity/Q11374610
東京新大谷飯店,Hotel New Otani,http://www.wikidata.org/entity/Q11337880
維拉噴泉酒店,Villa Fontaine,http://www.wikidata.org/entity/Q11352056
NASPA新大谷,Q11234467,http://www.wikidata.org/entity/Q11234467
名古屋观光大饭店,Nagoya Kanko Hotel,http://www.wikidata.org/entity/Q11415250
福容大飯店,Q17163742,http://www.wikidata.org/entity/Q17163742
六本木宜必思酒店,Q11337837,http://www.wikidata.org/entity/Q11337837
大阪格蘭比亞大酒店,Q11337863,http://www.wikidata.org/entity/Q11337863
東京東方21世紀飯店,Q11337843,http://www.wikidata.org/entity/Q11337843
東京灣大倉飯店,Q11337853,http://www.wikidata.org/entity/Q11337853
福岡大倉飯店,Q11337854,http://www.wikidata.org/entity/Q11337854
舞濱夢幻飯店,Q11337877,http://www.wikidata.org/entity/Q11337877
東京車站大飯店,Tokyo station hotel,http://www.wikidata.org/entity/Q11524193
芝公園飯店,Shiba Park Hotel,http://www.wikidata.org/entity/Q11614598
アルモニーサンク 北九州ソレイユホール,Q17192358,http://www.wikidata.org/entity/Q17192358
龍山旅社,Dragon Hill Lodge,http://www.wikidata.org/entity/Q5305217
上高地阿爾卑斯飯店,Q11360536,http://www.wikidata.org/entity/Q11360536
東京銀座萬怡酒店,Q11303383,http://www.wikidata.org/entity/Q11303383
蒂涅,Tignes,http://www.wikidata.org/entity/Q330899
東京東武黎凡特酒店,Q11527517,http://www.wikidata.org/entity/Q11527517
箱根小涌園,Q11603366,http://www.wikidata.org/entity/Q11603366
堪培拉酒店,Hotel Canberra,http://www.wikidata.org/entity/Q10930619
シーサイドホテル舞子ビラ神戸,Q11613609,http://www.wikidata.org/entity/Q11613609
舞子旅館,Q11613611,http://www.wikidata.org/entity/Q11613611
澳門十六浦度假村,Ponte 16,http://www.wikidata.org/entity/Q7228094
紐約德雷克飯店,Drake Hotel,http://www.wikidata.org/entity/Q5305604
