label,cityLabel,countryLabel
加拿大星光大道,Canada's Walk of Fame,Canada
施瓦岑贝格广场,Schwarzenbergplatz,Austria
倫敦高爾街,Gower Street,United Kingdom
共和国街,rue de la République,France
彼得羅夫卡街,Petrovka Street,Russia
薄扶林道,Pok Fu Lam Road,People's Republic of China
嘉布遣大道,boulevard des Capucines,France
圣米歇尔大道,boulevard Saint-Michel,France
马真塔大道,boulevard de Magenta,France
达姆拉克大街,Damrak,Netherlands
羅金街,Rokin,Netherlands
布羅爾街,Bloor Street,Canada
牛津街,Oxford Street,United Kingdom
大坑道,Tai Hang Road,People's Republic of China
埃比尼澤街,Ebenezer Place,United Kingdom
大學路,Daehangno,South Korea
圣安托万郊区街,rue du Faubourg-Saint-Antoine,France
乙支路,Euljiro,South Korea
忠武路,Chungmuro,South Korea
公园大道,Park Avenue,United States of America
考芬格大街,Q153656,Germany
意大利大道,boulevard des Italiens,France
大洋路,Great Ocean Road,Australia
小环路,Small Boulevard,Hungary
贝特夏街道,Böttcherstraße,Germany
蒂尔西特路,rue de Tilsitt,France
威廉大街,Wilhelmstrasse,Germany
普奈勒斯蒂大道,Via Praenestina,Italy
高街,High Street,United Kingdom
贝京路,Begin Road,Israel
因瓦利登大街,Invalidenstraße,Germany
戈羅霍娃街,Gorokhovaya Street,Russia
牛街,rue du Bœuf,France
勒努瓦大道,boulevard Richard-Lenoir,France
本笃街,Bene't Street,United Kingdom
日落大道,Sunset Boulevard,United States of America
亚壁古道,Appian Way,Italy
玛丽亚·特蕾西亚大街,Q647485,Austria
艾伯特大街,Ebertstraße,Germany
板栗街,Rue des Marronniers (Lyon),France
17哩路,17-Mile Drive,United States of America
Spreuerhofstraße巷,Spreuerhofstraße,Germany
和平東路,Heping Road,Taiwan
蒙马特大道,boulevard Montmartre,France
東方公園道路,Eastern Parkway,United States of America
城堡之路,Castle Road,Germany
大西洋大道,Avenida Atlântica,Brazil
维埃拉·索托大道,Avenida Vieira Souto,Brazil
里沃利街,rue de Rivoli,France
卡弗街,Kalverstraat,Netherlands
莫斯科電影製片廠街,Mosfilmovskaya Street,Russia
国家滨河路,Q1969227,Switzerland
福爾頓街 (曼哈頓),Fulton Street,United States of America
菩提樹下大街,Unter den Linden,Germany
选帝侯大街,Kurfürstendamm,Germany
卡爾·李卜克內西大街,Karl-Liebknecht-Straße,Germany
23街,23rd Street,United States of America
圣道,Via Sacra,Italy
斯隆街,Sloane Street,United Kingdom
百老匯,Broadway,United States of America
摄政街,Regent Street,United Kingdom
银行街,Bankalar Caddesi,Turkey
德国葡萄酒之路,German Wine Route,Germany
盲驴街,Q2004880,Belgium
瑞典广场,Schwedenplatz,Austria
西洋菜街,Sai Yeung Choi Street,People's Republic of China
施諾爾,Schnoor,Germany
布尔多街,rue Burdeau,France
处女堤,Jungfernstieg,Germany
加里波第街,via Garibaldi,Italy
34街,34th Street,United States of America
卑街,Bay Street,Canada
奥拉宁堡大街,Oranienburger Straße,Germany
杂货街,Kramgasse,Switzerland
漆咸道,Chatham Road,People's Republic of China
莱比锡大街,Leipziger Straße,Germany
亚历山大街,Aleksanterinkatu,Finland
沙伊特曼街,Q2232628,Germany
圣安托万路,rue Saint-Antoine,France
雅法路,Jaffa Road,Israel
康德大街,Q1458068,Germany
亞皆老街 (格拉斯哥),Argyle Street,United Kingdom
魯斯塔維利大道,Rustaveli Avenue,Georgia
上施瓦本巴洛克之路,Upper Swabian Baroque Route,Germany
分館,Frankfurter Judengasse,Germany
盐街,Salzstraße,Germany
内庭,Binnenhof,Netherlands
约瑟夫皇帝大街,Kaiser-Joseph-Straße,Germany
拉法葉街,Lafayette Street,United States of America
皮歐考斯卡大街,Piotrkowska Street,Poland
南街,South Street,United States of America
圣但尼街,rue Saint-Denis,France
米哈伊洛大公街,Knez Mihailova Street,Serbia
拍蓬街,Patpong,Thailand
朗伯德街,"Lombard Street, London",United Kingdom
法兰西大街,Französische Straße,Germany
珍珠街,Pearl Street,United States of America
彌敦道,Nathan Road,People's Republic of China
瓦茨街,Váci Street,Hungary
尼古拉·帕西奇廣場,Nikola Pašić Square,Serbia
廣島街,Q1418820,Germany
Rue de Bruxelles (Lille),rue de Bruxelles,France
貝爾長廊,Galeries Royales Saint-Hubert,Belgium
莫斯科路,rue de Moscou,France
申肯多夫街 (慕尼黑),Q969594,Germany
卡斯蒂利亚大道,paseo de la Castellana,Spain
安德拉什大街,Andrássy út,Hungary
赫肯斯塔勒街隧道,Q2459978,Germany
特根湖公路,Q1425249,Germany
卡尔·施皮特勒滨河路,Q1036605,Switzerland
雷古里爾大街,Reguliersdwarsstraat,Netherlands
王子街,Princes Street,United Kingdom
善德街,Zeedijk,Netherlands
耀華力路,Yaowarat Road,Thailand
萨拉曼卡,Salamanca Place,Australia
的里雅斯特街,Triester Straße,Austria
希尔德街,Schildergasse,Germany
披耶泰路,Phaya Thai Road,Thailand
石龍軍路,Charoen Krung Road,Thailand
威靈頓街,Wellington Street,People's Republic of China
克洛德-德卡昂路,rue Claude-Decaen,France
多菲内街,rue Dauphine,France
蝴蝶路,rue Papillon,France
碧甲盛路,Phet Kasem Road,Thailand
伦敦路,rue de Londres,France
瓦里克街,Varick Street,United States of America
花园环路,Garden Ring,Russia
舍布魯克街,Sherbrooke Street,Canada
花巷,Calleja de las Flores,Spain
屯門公路,Tuen Mun Road,People's Republic of China
利马特河滨河路,Limmatquai,Switzerland
荷里路德 (愛丁堡),Holyrood,United Kingdom
是隆路,Si Lom,Thailand
布拉格大街,Prager Straße,Germany
十字大道,Promenade de la Croisette,France
維西街,Vesey Street,United States of America
阿尔卡拉街,Calle de Alcalá,Spain
瓦尼烏街,Rue Vaneau,France
13號公路,Route 13,Laos
武吉知马路,Bukit Timah Road,Singapore
特雷斯科夫大道,Q1724188,Germany
维登大街,Wiedner Hauptstraße,Austria
圣奥诺雷市郊路,rue du Faubourg-Saint-Honoré,France
圣殿郊区街,rue du Faubourg-du-Temple,France
普罗旺斯路,rue de Provence,France
自由大街,Liberty Street,United States of America
廣東道,Canton Road,People's Republic of China
聂鲁达街,Q1054194,Czech Republic
哥伦布大道,Columbus Avenue,United States of America
科羅納里街,Via dei Coronari,Italy
樞密院辦公室,Privy Council Office,United Kingdom
新世界街,Nowy Świat Street,Poland
赫雷夏蒂克街,Khreshchatyk,Ukraine
健康泉大街,Q992834,Germany
莱埃塔那大街,via Laietana,Spain
绍塞-昂坦街,rue de la Chaussée-d'Antin,France
巴克街,rue du Bac,France
弗拉米尼亚大道,Via Flaminia,Italy
波拿巴街,rue Bonaparte,France
莫里哀街,rue Molière,France
阿布奇街,rue d'Aboukir,France
老集市广场,Alter Markt,Austria
叻拋路,Lat Phrao Road,Thailand
叻猜威提路,Ratchawithi Road,Thailand
Rue Jeanne-d'Arc (街道 里尔),Rue Jeanne-d'Arc,France
伽利略路,rue Galilée,France
圣罗曼街 (鲁昂),rue Saint-Romain,France
巴爾拜·德·茹伊街,rue Barbet-de-Jouy,France
弗朗索瓦一世街,rue François-Ier,France
空口袋街,rue Vide-Gousset,France
哈勒姆大广场,Grote Markt,Netherlands
錢伯斯街,Chambers Street,United States of America
範·巴爾勒大街,Van Baerlestraat,Netherlands
米拉波大道,Cours Mirabeau,France
多爾戈魯科夫斯克大街,Q4164749,Russia
格迪米納斯大道,Gediminas Avenue,Lithuania
玛丽金街,Mary King's Close,United Kingdom
主街,Q1415990,Germany
巴尔扎克路,rue Balzac,France
界限街,Boundary Street,People's Republic of China
采莱特纳街,Celetná,Czech Republic
选帝侯大街,Kurfürstenstraße,Germany
拍喃四路,Rama IV street,Thailand
沙吞路,Sathon Road,Thailand
通羅街,Thong Lo,Thailand
阿尔伯特街,Albert Street,Latvia
加泰罗尼亚议会大道,Gran Via de les Corts Catalanes,Spain
米路,Khaosan Road,Thailand
卡西利那大道,Via Casilina,Italy
普拉多大道,Paseo del Prado,Spain
卡比托利歐山,Clivus Capitolinus,Italy
中巴国际公路,Karakoram Highway,Pakistan
拍乎叻路,Phahurat,Thailand
擺花街,Lyndhurst Terrace,People's Republic of China
白廳,Whitehall,United Kingdom
新港,Nyhavn,Denmark
皇家路,rue Royale,France
俾斯麦大街,Bismarckstraße,Germany
巴庫大道,Baku Boulevard,Azerbaijan
Kronprinsessegade,Kronprinsessegade,Denmark
贝居安会院,Begijnhof,Netherlands
辛厄爾,Singel,Netherlands
犹太人宽街,Jodenbreestraat,Netherlands
九月二十日街 (罗马),Via Venti Settembre,Italy
乔治王街,King George Street,Israel
沃日拉尔路,rue de Vaugirard,France
哲学家小径,the Philosophenweg in heidelberg,Germany
波艾蒂路,rue La Boétie,France
蒙特吉尔街,rue Montorgueil,France
摄政王街,Prinzregentenstraße,Germany
独立大街,İstiklal Avenue,Turkey
针线街,Threadneedle Street,United Kingdom
路德维希大街,Ludwigstrasse,Germany
第14街,14th Street,United States of America
儒略大道,Q268506,Austria
耶路撒冷大道,Aleje Jerozolimskie,Poland
宾夕法尼亚大道,Pennsylvania Avenue,United States of America
機利文新街,Gilman's Bazaar,People's Republic of China
席勒大街 (慕尼黑),Schillerstraße,Germany
72街,72nd Street,United States of America
告士打道,Gloucester Road,People's Republic of China
格拉斯雷,Graslei,Belgium
歌剧院大街,avenue de l'Opéra,France
黎塞留街,rue de Richelieu,France
天使门,Portal de l'Àngel,Spain
萨默塞特广场,"Somerset Place, Bath",United Kingdom
鯉魚門道,Lei Yue Mun Road,People's Republic of China
威拍哇麗蘭室路,Vibhavadi Rangsit Road,Thailand
深旺道,Sham Mong Road,People's Republic of China
喜士定街,Hastings Street,Canada
体育场大街,Stadiou Street,Greece
克拉科夫郊区街,Krakowskie Przedmieście,Poland
炮台里,Battery Path,People's Republic of China
巴尔比街,via Balbi,Italy
勿拉士峇沙路,Bras Basah Road,Singapore
卡姆登新月,"Camden Crescent, Bath",United Kingdom
胡赫特卡代克,Hoogte Kadijk,Netherlands
西长街,Västerlånggatan,Sweden
武吉士街,Bugis Street,Singapore
沃洛科拉姆斯基第一大道,Q4349677,Russia
必列者士街,Bridges Street,People's Republic of China
些利街,Shelley Street,People's Republic of China
圣奥诺雷路,Rue Saint-Honoré,France
廣播道,Broadcast Drive,People's Republic of China
弗林德斯街,Flinders Street,Australia
南甘杏路,Thanon Ramkhamhaeng,Thailand
金巴利道,Kimberley Road,People's Republic of China
密歇根大街,Michigan Avenue,United States of America
鮑勃霍普廣場,Hollywood and Vine,United States of America
威弗利街,Waverly Place,United States of America
清水灣道,Clear Water Bay Road,People's Republic of China
护城河街,Na příkopě,Czech Republic
旭龢道,Kotewall Road,People's Republic of China
觀塘道,Kwun Tong Road,People's Republic of China
修女院长街,rue des Abbesses,France
圣彼得堡路,rue de Saint-Pétersbourg,France
圣但尼郊区街,rue du Faubourg-Saint-Denis,France
拉法葉路,rue La Fayette,France
普雷斯堡路,rue de Presbourg,France
弗拉基米爾街 (基輔),"Volodymyrska Street, Kiev",Ukraine
街市街 (油麻地),Market Street,People's Republic of China
柯士甸道,Austin Road,People's Republic of China
地兰西街,Delancey Street,United States of America
文达街,Boon Tat Street,Singapore
拉斯布理廷街,Q4473773,Russia
西蒙·彼得留拉街 (基輔),Q4473996,Ukraine
狙擊手巷,Sniper Alley,Bosnia and Herzegovina
东长街 (斯德哥尔摩),Österlånggatan,Sweden
寶琳路,Po Lam Road,People's Republic of China
柯察街,Orchard Street,United States of America
侨德仕街,Geldersekade,Netherlands
列夫·托爾斯泰廣場 (基輔),Q3406876,Ukraine
但丁街,Via Dante,Italy
花園街,Fa Yuen Street,People's Republic of China
阿馬林街 (哥本哈根),Amaliegade,Denmark
卡農門,The Canongate,United Kingdom
華盛頓街 (曼哈頓),Washington Street,United States of America
和平街,rue de la Paix,France
竹下通,Takeshita Street,Japan
伯明罕星光大道,Birmingham Walk of Stars,United Kingdom
布宜诺斯艾利斯大街,Corso Buenos Aires,Italy
華沙公路,Varshavskoye Highway,Russia
公园街,Park Street,India
亞倫街,Allen Street,United States of America
馬克思大街 (莫斯科),Q4381244,Russia
喜士打街,Hester Street,United States of America
叻猜巴洛路,Q4922970,Thailand
奔集路,Q4925485,Thailand
拍喃一路,Q4924292,Thailand
斯维特兰大街,Svetlanskaya Street,Russia
荔枝角道,Lai Chi Kok Road,People's Republic of China
沃茲德維任卡大街,Vozdvizhenka Street,Russia
卡希拉公路,Kashira Highway,Russia
哥伦布大道,Passeig de Colom,Spain
觀塘繞道,Kwun Tong Bypass,People's Republic of China
林士街,Rumsey Street,People's Republic of China
引水管廣場,Q4464224,Russia
士巴丹拿道,Spadina Avenue,Canada
蘭桂坊,Lan Kwai Fong,People's Republic of China
山東街,Shantung Street,People's Republic of China
科學館道,Science Museum Road,People's Republic of China
薔薇街,rue des Rosiers,France
四条通,Shijō-dōri Street,Japan
瑞士宫廷滨河路,Q2256405,Switzerland
斯利坚斯克大道,Sretensky Boulevard,Russia
大马士革直街,Damascus Straight Street,Syria
安祥山,Ann Siang Hill,Singapore
科佩尼克街,Q1796552,Germany
圣雅各广场,"St James's Square, Bath",United Kingdom
圣约翰街,"St John's Street, Cambridge",United Kingdom
波霍雷莱茨,Q3503371,Czech Republic
貝爾登巷,Belden Place,United States of America
大學路,University Avenue,Canada
史丹福路,Stamford Road,Singapore
梳士巴利道,Salisbury Road,People's Republic of China
友誼大街 (莫斯科),Druzhby Street,Russia
圣殿路,rue du Temple,France
市政廳路 (巴黎),rue de l'Hôtel-de-Ville,France
大盧比揚卡街,Bolshaya Lubyanka Street,Russia
奥古斯丁巷,Augustinergasse,Switzerland
玛丽亚·克里斯蒂娜王后大道,Avinguda de la Reina Maria Cristina,Spain
太平山街,Tai Ping Shan Street,People's Republic of China
牛门,Cowgate,United Kingdom
寺町通,Teramachi-dōri Street,Japan
通菜街,Tung Choi Street,People's Republic of China
京士威道,Kingsway,Canada
廟街 (香港),Temple Street,People's Republic of China
Rue Jean-Bart (Lille),Rue Jean-Bart,France
乌尔姆街,rue d'Ulm,France
华盛顿路,rue Washington,France
巴萨诺路,rue de Bassano,France
穆林-瓦特路,rue du Moulin-Vert,France
鴨巴甸街,Aberdeen Street,People's Republic of China
罗马路,rue de Rome,France
櫻桃街 (曼克頓),Cherry Street,United States of America
巴佛士街,Bathurst Street,Canada
士美菲路,Smithfield,People's Republic of China
新城堡阶梯,Q3503455,Czech Republic
乌丸通,Karasuma-dōri Street,Japan
詩那卡隆路,Srinagarindra Road,Thailand
银街 (剑桥),"Silver Street, Cambridge",United Kingdom
民族大街,Národní,Czech Republic
国王街,King's Parade,United Kingdom
上下九步行街,Shangxiajiu Pedestrian Street,People's Republic of China
格鲁舍夫斯基大街,"Hrushevskoho Street, Kiev",Ukraine
维也纳路,rue de Vienne,France
莫扎特广场,Q1951321,Austria
特椰林陰大道,Promenade de la Treille,Switzerland
金巴利街,Kimberley Street,People's Republic of China
諾士佛臺,Knutsford Terrace,People's Republic of China
克滕大街,Q1796753,Germany
叻猜拉披色路,Ratchadaphisek Road,Thailand
豉油街,Soy Street,People's Republic of China
無線電路,Q4924767,Thailand
廈門街,Amoy Street,Singapore
ㄓㄨㄥ ㄨㄣˊ,rue des Pyrénées,France
开罗街,rue du Caire,France
拉佩街,rue de Lappe,France
安達臣道,"Anderson Road, Hong Kong",People's Republic of China
亞皆老街,Argyle Street,People's Republic of China
Rue du Lombard (街道 里尔),Rue du Lombard (Lille),France
列日路 (巴黎),rue de Liège,France
君士坦丁堡路,rue de Constantinople,France
马德里路,rue de Madrid,France
占士街,James Street,Canada
拍喃九路,Q4922294,Thailand
威斯康星大道,Wisconsin Avenue,United States of America
运河街 (新奥尔良),"Canal Street, New Orleans",United States of America
金馬倫道,Cameron Road,People's Republic of China
巴斯街,"Bath Street, Bath",United Kingdom
馬里士他路,Balestier Road,Singapore
佐敦道,Jordan Road,People's Republic of China
連翔道,Lin Cheung Road,People's Republic of China
东华门大街,Donghuamen Street,People's Republic of China
东直门内大街,Dongzhimen Inner Street,People's Republic of China
九龍公園徑,Kowloon Park Drive,People's Republic of China
京士柏道,'''King's Park Rise''',People's Republic of China
佐敦谷北道,Jordan Valley North Road,People's Republic of China
克頓道,Hatton Road,People's Republic of China
列拿士地台,Rednaxela Terrace,People's Republic of China
前門大街,Qianmen Dajie,People's Republic of China
北河沿大街,Beiheyan Street,People's Republic of China
匯翔道,Wui Cheung Road,People's Republic of China
登打士街,Dundas Street,People's Republic of China
Lilla Nygatan,Lilla Nygatan,Sweden
温斯顿·丘吉尔大道,Winston Churchill Avenue,United Kingdom
市政厅阶梯,Q6810015,Czech Republic
伊頓廣場,Eaton Square,United Kingdom
特兰平顿街,Trumpington Street,United Kingdom
素鐵訕路,Sutthisan Road,Thailand
大涌道,Q7246719,People's Republic of China
京之七口,Q9385072,Japan
勿街,Mott Street,United States of America
克力路,Craig Road,Singapore
十條通,Jūjō-dōri Street,Japan
千本通,Sembon-dōri Street,Japan
鹽小路通,Shiokōji-dōri Street,Japan
鹽見繩手,Shiomi Nawate,Japan
中國街道,Q11363429,Japan
中英街,Chung Ying Street,People's Republic of China
象鼻山路,Cheung Pei Shan Road,People's Republic of China
八條通,Hachijō-dōri Street,Japan
六條通,Rokujō-dōri Street,Japan
大和大路通,Yamatoōji-dōri Street,Japan
西大街,West Avenue,People's Republic of China
五路通街,Wulutong Street,People's Republic of China
伯多祿局長街,Rua de Pedro Nolasco da Silva,People's Republic of China
俾利喇街,Rua de Francisco Xavier Pereira,People's Republic of China
覺士道,Cox's Road,People's Republic of China
西大路通,Nishiōji-dōri Street,Japan
巴黎街 (布拉格),Pařížská,Czech Republic
金華街,Kam Wa Street,People's Republic of China
廣華街,Kwong Wah Street,People's Republic of China
逢坂關,Q10551417,Japan
公園道,Parks Road,United Kingdom
116街 (曼哈頓),116th Street,United States of America
卑利街,Peel Street,People's Republic of China
二条通,Nijō-dōri Street,Japan
北大路通,Kitaōji-dōri Street,Japan
上海街,Shanghai Street,People's Republic of China
亞卑寮奴你士街,Rua do Abreu Nunes,People's Republic of China
什坊街,Shifang Street,People's Republic of China
列堤頓道,Lyttelton Road,People's Republic of China
加多近街,Cadogan Street,People's Republic of China
啟仁街,Kai Yan Street,People's Republic of China
波斯富街,Percival Street,People's Republic of China
鴉蘭街,Arran Street,People's Republic of China
運動場道 (香港),Playing Field Road,People's Republic of China
三好街 (沈阳),Sanhao Street,People's Republic of China
东安门大街,Dong'anmen Street,People's Republic of China
遮打道,Chater Road,People's Republic of China
诺森伯兰街,Northumberland Street,United Kingdom
奶路臣街,Nelson Street,People's Republic of China
太子道,Prince Edward Road,People's Republic of China
寶勒巷,Prat Avenue,People's Republic of China
斧山道,Hammer Hill Road,People's Republic of China
砵蘭街,Portland Street,People's Republic of China
磅巷,Pound Lane,People's Republic of China
眾坊街,Public Square Street,People's Republic of China
楊屋道,Q7224709,People's Republic of China
大德米特羅夫卡街,Bolshaya Dmitrovka Street,Russia
咸美頓街,Hamilton Street,People's Republic of China
埃華街,Ivy Street,People's Republic of China
康樂街,Hong Lok Street,People's Republic of China
偉業街,Wai Yip Street,People's Republic of China
和宜合道,Wo Yi Hop Road,People's Republic of China
花見小路通,Hanami Lane,Japan
亞士厘道,Ashley Road,People's Republic of China
佐敦谷南道,Jordan Valley South Road,People's Republic of China
利源西街,Li Yuen Street West,People's Republic of China
北新华街,Beixinhua Street,People's Republic of China
南京街,Nanking Street,People's Republic of China
南河沿大街,Nanheyan Street,People's Republic of China
史釗域道,Stewart Road,People's Republic of China
吉席街,Catchick Street,People's Republic of China
科涅夫元帥街,Marshal Konev Street,Russia
蘇格蘭高等民事法院,Court of Session,United Kingdom
丸太町通,Marutamachi-dōri Street,Japan
堀川通,Horikawa-dōri Street,Japan
罗敏申路,"Robinson Road, Singapore",Singapore
加連威老廣場,Granville Square,People's Republic of China
廊烹路,Q6578439,Thailand
摩利臣街,Morrison Street,People's Republic of China
米尔森街,"Milsom Street, Bath",United Kingdom
北京道,Peking Road,People's Republic of China
博他那幹路,Q6578427,Thailand
南丁格爾路,Q9515170,People's Republic of China
五條通,Gojō-dōri Street,Japan
今出川通,Imadegawa-dōri Street,Japan
中間道,"Middle Road, Hong Kong",People's Republic of China
厄士金路,Erskine Road,Singapore
博地弗广场,Place du Bourg-de-Four,Switzerland
快富街,Fife Street,People's Republic of China
樂活道,Broadwood Road,People's Republic of China
匯民道,Wui Man Road,People's Republic of China
茶果嶺道,Cha Kwo Ling Road,People's Republic of China
砵典乍街,Pottinger Street,People's Republic of China
大宮通,Ōmiya-dōri Street,Japan
葛野大路通,kadonoōji-dōri Street,Japan
納爾遜·曼德拉廣場,Nelson Mandela Square,South Africa
奈良街道,Q11445434,Japan
圣福里安街,Floriańska Street,Poland
渣甸街,Jardine's Bazaar,People's Republic of China
建国门外大街,Jianguomen Outer Street,People's Republic of China
蘇杭街,Jervois Street,People's Republic of China
伊利莎白街,Elizabeth Street,United States of America
官也街,Rua do Cunha,People's Republic of China
柯士甸山道,Mount Austin Road,People's Republic of China
吳松街,Woosung Street,People's Republic of China
大河道,Tai Ho Road,People's Republic of China
碧街,Pitt Street,People's Republic of China
特隆教堂,Tron Kirk,United Kingdom
竹篙灣公路,Penny's Bay Highway,People's Republic of China
蛇街,Sierpes,Spain
行為劇院 (紐約市),Theatre Row,United States of America
三一街,"Trinity Street, Cambridge",United Kingdom
花墟道,Flower Market Road,People's Republic of China
碧雲道,Pik Wan Road,People's Republic of China
洗衣街,Sai Yee Street,People's Republic of China
維多利亞街,"Victoria Street, Singapore",Singapore
維多利亞公園大道,Victoria Park Avenue,Canada
皇后街 (格拉斯哥),"Queen Street, Glasgow",United Kingdom
摄政台,Regent Terrace,United Kingdom
格羅茨卡街 (克拉科夫),Grodzka Street in Krakow,Poland
藤街,Vine Street,United States of America
加拿分道,Carnarvon Road,People's Republic of China
新填地街,Reclamation Street,People's Republic of China
伊利近街,Elgin Street,People's Republic of China
屈地街,Whitty Street,People's Republic of China
威廉街 (曼哈頓),William Street,United States of America
詩歌舞街,Sycamore Street,People's Republic of China
叻南里路,Thanon Ratchadamri,Thailand
沙南猜路,Thanon Sanam Chai,Thailand
金魚街,Q7203737,People's Republic of China
活道,Wood Road,People's Republic of China
方濟各街 (克拉科夫),Q9365153,Poland
素理翁路,Q16305298,Thailand
油小路通,Aburanokōji-dōri Street,Japan
大角咀道,Tai Kok Tsui Road,People's Republic of China
媽閣斜巷,Calçada da Barra,People's Republic of China
安定门内大街,Andingmen Inner Street,People's Republic of China
寶靈街,Bowring Street,People's Republic of China
山林道,Hillwood Road,People's Republic of China
彩虹道,Choi Hung Road,People's Republic of China
德士古道,Texaco Road,People's Republic of China
愛秩序街,Aldrich Street,People's Republic of China
戀愛巷,Travessa da Paixão,People's Republic of China
科西街,Forsyth Street,United States of America
告士打道 (布里斯托),"Gloucester Road, Bristol",United Kingdom
弼街,Bute Street,People's Republic of China
啟祥道,Kai Cheung Road,People's Republic of China
大南街,Tai Nan Street,People's Republic of China
大王東街,Tai Wong Street East,People's Republic of China
宋玉生廣場,Alameda Dr Carlos d'Assumpçáo,People's Republic of China
官涌街,Kwun Chung Street,People's Republic of China
宜昌街,Ichang Street,People's Republic of China
宽窄巷子,Kuanzhai Xiangzi,People's Republic of China
寶靈頓道,Bowrington Road,People's Republic of China
乔治亚大道,Georgia Avenue,United States of America
昃臣道,Jackson Road,People's Republic of China
杉樹街,Pine Street,People's Republic of China
柯布連道,O'Brien Road,People's Republic of China
沙田坳道,Shatin Pass Road,People's Republic of China
波老道,Borrett Road,People's Republic of China
海泓道,Hoi Wang Road,People's Republic of China
龍嵩正街,Rua Central,People's Republic of China
川龍街,Chuen Lung Street,People's Republic of China
布力徑,Black's Link,People's Republic of China
希慎道,Hysan Avenue,People's Republic of China
慈雲山道,Tsz Wan Shan Road,People's Republic of China
旧鼓楼大街,Jiugulou Street,People's Republic of China
春秧街,Chun Yeung Street,People's Republic of China
景山后街,Jingshan Back Street,People's Republic of China
景山西街,Jingshan West Street,People's Republic of China
李陞街,Li Sing Street,People's Republic of China
樂道,Lock Road,People's Republic of China
麼地道,Mody Road,People's Republic of China
黃大仙道,Wong Tai Sin Road,People's Republic of China
女人街,Q10942710,People's Republic of China
御池通,Oike-dōri Street,Japan
新京极通,Shinkyōgoku-dōri Street,Japan
加連威老道,Granville Road,People's Republic of China
海防道,Haiphong Road,People's Republic of China
漢口道 (香港),Hankow Road,People's Republic of China
東大路通,Higashiōji-dōri Street,Japan
木曾街道,Q11518585,Japan
歷史街道,Q11546886,Japan
顯利街,Henry Street,United States of America
大普尔特尼街,Great Pulteney Street,United Kingdom
同志街,Gay Street,United States of America
脇往還,Q11612137,Japan
