label,cityLabel,countryLabel
超級RTL頻道,Super RTL,Germany
美食頻道 (美國),Food Network,United States of America
中部日本放送,Q27621346,Japan
卡通頻道,Cartoon Network,United States of America
Sat.1,Sat.1,Germany
法國電視六台,M6,France
MTV Russia,MTV Russia,Russia
希腊广播电视公司,Hellenic Broadcasting Corporation,Greece
德国天空卫视,Sky Deutschland,Germany
DMAX,DMAX,Germany
富士電視台,Fuji Television,Japan
芝加哥,WBBM-TV,United States of America
Telefe,Telefe,Argentina
Italia 1,Italia 1,Italy
法國電視三台,France 3,France
CTV電視網,CTV Television Network,Canada
匈牙利電視台,Magyar Televízió,Hungary
Discovery特偵組,Investigation Discovery,United States of America
英國廣播公司第三台,BBC Three,United Kingdom
C-SPAN,C-SPAN,United States of America
杜蒙電視網,DuMont Television Network,United States of America
